GeneID	C1	C2	C3	P1	P2	P3	POE1	POE2	POE3	PDelNOE1	PDelNOE2	PDelNOE3
ENSG00000005339	0.0402412565588803	0.112565423382548	-0.216852558883678	0.0826144773328079	0.305314141890912	-0.0388635255758927	-0.402290192940927	0.11224695011507	-0.0347092938836628	-0.133101723389501	0.314766785839144	-0.141931740445701
ENSG00000005436	-0.0635887593478753	-0.281066964631754	-0.098622088365808	0.260899896606471	-0.0534190526901803	0.119775802501971	0.0738183771898301	0.221383427781173	-0.111093611972631	-0.0953274100752139	0.156256473676423	-0.129016090672406
ENSG00000005483	-0.188592223097359	0.0328088646829129	-0.393462185923198	-0.11384404931573	-0.00933028023120828	-0.18856300840081	-0.0786720748312362	0.0789407172679184	-0.00667074623681399	0.495739501442701	0.164574941126096	0.207070543516729
ENSG00000005700	0.139018338953373	-0.043356358180484	-0.0771815062618479	0.0287686988933471	0.0266028834735	-0.286881075146319	-0.0731089284019922	-0.0210962517108336	-0.187369282325823	0.389466270521235	0.123801041969568	-0.0186638317837236
ENSG00000005810	-0.134546245736003	0.0363322342130977	0.0275926829187114	-0.118557686408105	-0.126331301796983	-0.0240496631737843	0.0395402168989228	-0.101355992648043	0.236725009347864	0.196936687561338	-0.184963485665348	0.152677544488333
ENSG00000006125	0.129544914111774	0.172676677998276	0.228179565965243	-0.0462236660415719	0.0565385787027791	0.231063152512422	-0.141945190294634	-0.385672465183653	-0.172719722575895	0.0943072089607086	-0.189283965797479	0.0235349116420307
ENSG00000006451	0.0802455230949492	0.044562161288117	0.0412458316567869	0.152759534411303	0.269044005993823	0.469140248982072	-0.121810167403611	-0.0446161004222155	-0.03519651088617	-0.24076546688142	-0.264714287348074	-0.349894772485562
ENSG00000006453	-0.180655554763069	-0.0305309093594334	-0.0681487333842331	0.119398729447598	0.00332626067947622	0.182681267342342	-0.0420713863841603	0.195346675395901	-0.0991903721960798	-0.284193980535928	0.32520972129687	-0.121171717539283
ENSG00000006459	-0.204089869784768	-0.128603056672629	-0.196524993145404	0.0487618786433689	0.289608116097817	0.103252573254273	-0.156364925209885	0.618620334765969	-0.334213876528304	-0.132849000315835	0.368671399486787	-0.27626858059139
ENSG00000006530	0.156931835288416	0.0777638433436578	0.21123790466492	-0.236851615631317	-0.239337728988995	-0.0844418871429232	0.179117901831095	-0.0768733391476027	0.076521506937661	0.0509911883531716	-0.29856994825409	0.183510338746007
ENSG00000006715	0.0130469743258063	-0.0426719911891709	-0.0429725816860522	-0.0157175645130647	0.0669613377631352	0.0430218291245801	0.122430180008741	-0.0711123900474633	0.0832207304444431	-0.0508083935324228	-0.192073621715346	0.0866754910168151
ENSG00000006831	0.053311153296246	0.102723242910824	0.139013663871801	-0.150384631337845	-0.0575784305856606	0.150527312906048	-0.142909805893487	-0.171208048289007	-0.0601940250737814	0.137655439916109	-0.0900695272208343	0.089113655499587
ENSG00000007168	-0.0651216021026955	-0.0235224354427796	-0.195563977393313	0.0962891647267931	0.137493246156596	-0.00640705156505639	0.0876211418454292	-0.0031564669025495	0.132331446734455	-0.114064070241001	0.00646240560592315	-0.0523618014218011
ENSG00000007923	-0.0408698036492904	-0.0113136356110566	0.0671168973980606	-0.0332250763245591	-0.309868833821154	-0.259806133572813	0.0897678912667654	-0.00942785455931679	0.172750032089006	0.244879617165796	-0.0916581685574538	0.181655068176016
ENSG00000008018	0.0885606240783227	-0.0395936206130446	0.045832374318664	0.0686826497874081	-0.23520265777576	-0.0732266331150451	0.15595813891312	-0.440885441719184	0.0967707220038377	0.412231254566917	-0.343975512077368	0.264848101632133
ENSG00000008083	0.134008796262091	-0.0299193253115801	0.0731227401435689	0.170911858803681	0.207738744418221	0.0338345432278	-0.102955265971009	-0.139426426594349	-0.156043631086625	0.0166777471444272	-0.0454399691940979	-0.162509811842128
ENSG00000008294	-0.167357706699279	-0.181752378796388	-0.225891627393862	-0.113350574104158	0.00176228889147063	0.172190799690866	0.0118900075347691	0.0469974222015907	0.0333274348295051	0.118404787221624	0.130954077652783	0.172825468971078
ENSG00000008311	0.0996284527932601	-0.0210453958989645	-0.0147207169014995	0.0732206160222724	-0.181576376732268	-0.0364341365233961	0.131902457049526	-0.248531607553938	0.212287141479791	0.145762815351241	-0.304336808433798	0.143843559347774
ENSG00000008869	0.033106406195211	0.112128461321071	0.197534913450903	-0.0334763469610386	0.246008638362078	0.166669773507317	-0.110160812810257	-0.0333917315241486	-0.146629469222725	-0.170366870756904	-0.157819025759503	-0.103603935802004
ENSG00000009307	0.0753035155693794	0.128763423768398	0.372318540918974	-0.534365063814118	-0.71445317820016	0.0550157687458117	0.226103396290203	-0.186126259727671	0.196875508991728	0.214384637873884	-0.140664008788396	0.306843718371969
ENSG00000009335	0.0702738283483933	0.132286920936328	0.0441553235174567	-0.0532126992077043	0.0338991637139163	-0.0461311204726095	-0.0310088099839661	-0.196175196845487	0.0343245301500824	0.0693582473297579	-0.0970490207479336	0.0392788332617664
ENSG00000009413	-0.100585278065758	-0.143738477365003	-0.249325575548828	0.081005664819095	0.255076331284823	0.177911752524578	-0.10494053941974	-0.194015826386126	-0.0309315022921939	0.255597884023845	-0.0289345085168288	0.0828800749421379
ENSG00000009844	0.158131419369017	0.00687950621303179	0.29619268260072	-0.371413325940335	-0.687131704164409	-0.282881768220544	0.328822565697491	0.131952207740512	0.25866160524028	0.0779672741816433	0.0469223363558648	0.03589720092673
ENSG00000009954	-0.287751294619026	-0.101179504399699	-0.16012127276044	0.0173964076725361	0.190726386334588	0.188737169059423	-0.101768549935449	0.107213749164707	0.0348906426273655	-0.0100251904359379	0.0826642487138909	0.0392172085780426
ENSG00000010017	-0.0679738480298543	0.0386076592144651	-0.0800347699398023	0.167787698181684	0.336630562551603	0.204054651320707	-0.0702437409970079	0.062173212908023	-0.0866783115317719	-0.340701883942193	0.0459033737519172	-0.20952460348777
ENSG00000010292	0.118999397592363	0.180808257765947	0.118399274182168	-0.113140044039361	0.113785957878618	0.139896454575456	0.140983329275679	-0.43328620076907	0.135289151792772	-0.0642349992083024	-0.637352194008561	0.299851614962292
ENSG00000010810	-0.194212570326031	0.0224423773993519	-0.0828032156472456	0.0258294936982942	0.281634750058427	0.279388597604876	0.00934580077771863	0.0264129422686954	-0.198970902859202	-0.250994585237329	0.0140027772996328	0.0679245349628115
ENSG00000010818	-0.184909470536938	-0.0842579732032807	0.024799067389133	-0.266487097151305	-0.0679655057297904	0.0431814069315619	-0.127448703464909	0.222962187097711	-0.0318472199667924	0.0415508714553084	0.351031797053449	0.0793906401258537
ENSG00000011114	-0.429675435312231	-0.300440186708902	-0.236584847987244	0.143285942828899	0.515519042225592	0.615900141159563	0.0119027419100302	0.246556838172399	0.0816720166239929	-0.390026306091823	-0.0474965172444557	-0.210613429575821
ENSG00000011201	0.175832913654845	0.157919957396802	0.00554438041387274	0.0813237101815334	0.00197476265105715	-0.198557230104543	-0.00633369987619121	0.103194129330505	0.066542515041169	-0.364001773224684	0.235999652484069	-0.259439317948436
ENSG00000011243	-0.207444950932959	-0.204221736151041	-0.146735659002271	0.0637658369359572	0.294069985070538	0.283289072502101	-0.357041019387247	-0.190088513773598	-0.193402734574074	0.294714836257743	-0.0713387247913808	0.434433607846232
ENSG00000011258	-0.0587439600185654	-0.0874178136480175	0.00583343543529749	-0.175971039764442	-0.276109638757344	-0.10500786578951	0.183255963738527	0.215256975500687	0.00802017286139195	0.0392429238097368	0.191543879726795	0.0600969669054438
ENSG00000011260	0.0610513622057215	0.060048425650979	-0.0584553607883721	-0.0732187368374829	-0.212334059817602	-0.232937570453393	0.107555623154951	0.0197690953204367	0.125657354502948	0.197772033597052	-0.117011720925724	0.122103554390487
ENSG00000011295	0.0695606848088235	-0.197186235996201	0.0255158779316749	0.151819800369849	-0.136940843277556	-0.0119510002752832	0.0621314956013775	0.0793998292128181	-0.132676673036768	-0.0553603481727064	0.0987973046918844	0.0468901081420873
ENSG00000011376	0.158992556895701	0.00218105706739299	0.24005027168404	-0.14620818886092	-0.107740310545391	0.146406869429326	-0.0477169336339572	-0.385352053939614	0.126357172213159	0.0838630708591195	-0.301686318262461	0.230852807093607
ENSG00000011426	0.0287491570442922	0.147386444142674	-0.0429266932716893	-0.0753200927100427	0.113992992104043	-0.170663587836872	-0.0619789014331978	-0.2772204839324	-0.160016383043415	0.377981871121169	0.0545982038082142	0.0654174740072245
ENSG00000011454	-0.269273719354759	-0.11386322863332	-0.176972255312521	0.0611497401865811	0.392355509357781	0.284129464661631	-0.0679876709523387	0.0243882139784904	0.0662052143261508	-0.18878574303144	0.00262042010316463	-0.0139659453294204
ENSG00000011485	0.00641533063619282	0.0404572798095635	0.132895111886726	-0.27812000338741	-0.23480477988133	-0.0233018140371689	0.0820712779828456	-0.233530961119838	0.0868971668045199	0.234880854697543	-0.21751467300818	0.403655209616536
ENSG00000011566	-0.227337000752155	-0.246172390568802	-0.121134652295976	0.209303356065874	0.194242743073268	0.212187681648279	-0.00678827234293835	0.100284865541941	0.00512262185619065	-0.0333956485895495	-0.00223726953544678	-0.0840760341006849
ENSG00000012048	-0.104426381282188	0.256288503473874	-0.567930151001066	-0.0787011892295288	0.242268803652885	-1.01997999360833	0.201240471978	0.735249974271754	0.201108898944356	-0.356343278583924	0.486934173012881	0.0042901683712917
ENSG00000012174	-0.0735928451957637	-0.310608453691964	0.247602342311806	-0.136688981016924	-0.334011160196606	0.173768085862896	0.0720929191966143	0.368695125532603	0.0781384758909572	-0.221735853700386	0.307311903690056	-0.170971558683288
ENSG00000012232	0.12664601867876	0.106029891926912	0.187174840092467	-0.180743950632723	-0.130708115755421	-0.0449004861195227	0.128167078390702	-0.147168402076137	-0.0510083694634894	0.128621418470442	-0.152721693832135	0.0306117703201448
ENSG00000012660	0.00765965522632882	0.061486526364459	-0.0923025113179238	0.115869127334831	0.120446533312461	0.374159468621209	-0.0991305778084801	-0.0012023670641378	0.00259737615069905	-0.261518070594271	0.101262565189027	-0.329327725414202
ENSG00000013375	0.00365474189253505	-0.0147885785539622	-0.290776671904865	0.0915453192106492	0.103678172148165	-0.376447679662506	0.294629050586762	-0.264310080325734	0.0142446184549049	0.305630965362219	0.0136632335722353	0.119276909219598
ENSG00000013503	0.140935384285134	0.214588521377278	0.583610156310866	-0.53229768005023	-0.78991128195529	-0.0594848157396456	-0.0161779155144787	0.0122877974955044	0.364427678753852	0.0486602472783366	-0.149810452841737	0.183172360600411
ENSG00000013573	0.0847876546315409	0.0641501078827431	-0.131980342230399	0.0839008095506816	0.251064976199439	0.095204890648446	-0.067284170456341	-0.32887308627096	-0.271601101668831	0.288110352381455	-0.303697836800744	0.236217746132969
ENSG00000014824	-0.0560961105490283	-0.0986893622290806	0.0706713593081592	0.000274722595491383	-0.00204971067297659	0.0053078946340015	0.174083457448905	0.0238990933343819	0.123524723422705	-0.0931970506313341	-0.107643321079524	-0.0400856955817009
ENSG00000015676	-0.0431054271654779	0.0719262590235332	0.153573675050054	-0.0695915737751688	-0.0835636358726874	-0.0314253088149798	-0.20252865279241	-0.116475376935394	0.00141549616988944	0.156529260985933	-0.0133295410163112	0.17657482514302
ENSG00000018189	-0.0601059597034025	-0.054158343087486	-0.0655725265156695	-0.039484904722133	0.0919907018329201	0.0390103001110506	0.0022795160866894	0.020628037241375	-0.0142962913843966	0.0849616848616865	-0.00915319372202384	0.00390097900138971
ENSG00000018236	0.0749598526907197	0.161185329861561	0.232817150256974	-0.152388036245494	-0.207439243231404	-0.14291668925144	-0.065810998221465	-0.272164302778993	0.355895867178081	-0.0403824195582291	0.112578316122074	-0.0563348268223864
ENSG00000019995	0.0395161822931474	0.0383823271253754	-0.24711924276141	0.108750818542748	0.192841515337049	0.132915075462963	-0.189093410804833	0.202609774243741	-0.160962591856384	-0.149146839963195	0.20976696965771	-0.178460577276913
ENSG00000020426	-0.056192854605417	-0.000168284080128311	-0.0969622598354929	0.219730854755691	0.177758952742162	0.161156490798476	0.0970359732507798	-0.107017541393517	0.0623646257913962	-0.201188606524058	-0.120571801692186	-0.135945549207705
ENSG00000020922	0.151476023267839	0.134853987639397	-0.0613770336874618	-0.0254223298907112	-0.136042416900465	-0.0872301550080159	0.120283506614003	-0.192523922677728	0.109063069033886	0.0329372632580612	-0.141264173037687	0.0952461813888824
ENSG00000021776	-0.005703519400775	0.138144190216561	0.0638998852739532	-0.056719578652438	0.0427383893830585	-0.00879464840423461	0.129372077287133	-0.309160862419258	0.213243408922016	0.0349982384748698	-0.32940461457258	0.0873870338916936
ENSG00000022267	-0.0640319374494399	0.109136525039532	0.155879678639992	-0.10492844921901	-0.00756312233575424	0.0822057407806378	0.0785268602538416	0.196005204052954	-0.0259928447522152	-0.280467356149903	-0.0540790690538746	-0.0846912298067608
ENSG00000023041	-0.110190180363164	0.0909634150847947	0.0725417269468998	0.0907902177205426	0.341872263622547	0.278186664490962	0.0363910467483632	-0.466048201241867	0.368351545116943	-0.0521536077875803	-0.638734512710284	-0.0119703776281569
ENSG00000023287	-0.0688383563225589	0.115536871290586	0.0499186084934794	-0.0602098667886989	0.0120943179777535	-0.089206692822101	0.023037377984735	-0.0870364341788938	-0.00653397578812359	0.0813274685306391	0.0150304755849189	0.014880206038264
ENSG00000023516	0.0393826819333165	0.189499048937836	-0.0058508557102134	-0.132830872502681	-0.00191756346706122	-0.134577580525963	-0.00123245854169841	-0.0813233556304119	-0.138158198461934	0.218655300807349	0.0214462868961192	0.0269075662653416
ENSG00000023734	-0.000587837650161585	0.060878947277749	0.451151297419363	-0.482689110090586	-1.00124442866314	0.0868209855386997	0.178512420201745	0.00739514832171971	0.205314183135413	0.302611641769946	0.0336307008500863	0.15820605188917
ENSG00000025156	-0.193089513819338	-0.147479497733206	-0.0882898987993291	0.0865776954816103	0.192016540887442	0.252805769816714	0.121500710928892	0.152961489760121	-0.0808593867540016	-0.158723467857688	0.00673373745314938	-0.144154179364366
ENSG00000025293	-0.255961800469722	-0.0494253620654281	0.0105085133941186	-0.0838210490976687	-0.0830113354760951	0.0712000463613486	0.053632882600171	0.487012983879776	0.020314457454025	-0.27426675307939	0.286086047037615	-0.182268630538751
ENSG00000025796	0.138753677132426	0.10420701303134	-0.318002907284535	-0.0324507901511628	0.155370584045755	-0.0337821424798684	-0.166475467922092	-0.23054571610918	0.199480714765596	0.125134909346601	0.0657808142748254	-0.00747068864970548
ENSG00000025800	0.0556617514663276	0.0164795820998625	0.0527660212114604	-0.142294469359241	-0.206444138229169	-0.0486693990153915	0.168206441664533	-0.0479917974324953	0.044030743475589	-0.00597727273655393	-0.00788216742742709	0.122114704282506
ENSG00000028203	0.100661513482119	0.0646375344299665	-0.40907856251869	0.0662877719724999	-0.0426392496513925	-0.255135589130811	-0.145811207224093	0.202125834348533	-0.337888315342706	0.356894427222778	0.301816420002974	0.0981294224088223
ENSG00000028528	0.0347742815984881	0.133691920113265	0.0572437335685949	-0.09009943658726	-0.115365078611656	-0.166506613153213	0.190195209777524	-0.275352067077688	0.057822158057964	0.0916931855465784	-0.17489810573157	0.256800812498973
ENSG00000029363	0.177288914489076	0.0507783230789799	-0.2063193544013	0.21104057070673	0.100986891167294	-0.288693378346905	0.257108004753738	-0.758458230709065	-0.00660876054521104	0.620426502176965	-0.539311758433291	0.381762276062989
ENSG00000029725	0.0820991126461081	0.101067093891671	-0.192346280894456	0.0240843155895015	0.013032005622358	-0.470256742597822	-0.0541678564568115	-0.0470660582079163	0.451203810140068	-0.210783105331376	0.0967421874298524	0.206391518168823
ENSG00000031691	0.01135260730905	0.255686917371032	0.0601465544741473	-0.0715645690162795	0.164371768802695	-0.0692307570558151	-0.0404618254264919	0.0591027195985986	0.0862289333278419	-0.315519248799752	0.0643509457504574	-0.204464046335485
ENSG00000031698	-0.0993200620682982	-0.156576913598883	-0.373882091081201	0.113120263508472	0.00323230361731291	0.0349598645111613	-0.16504265460693	0.0146273647329784	-0.139226003231548	0.385926190183147	0.136259517596001	0.245922220437788
ENSG00000031823	0.0684313307718618	-0.0216125292675672	0.0601980481990629	-0.146995639610869	-0.15995757284945	-0.0406646860249196	-0.0376393806090107	-0.273144405492013	0.145369647960761	0.191995333529425	0.0167868568959517	0.197232996496767
ENSG00000033170	-0.213335172905248	0.167507126396275	0.105693059133929	-0.174075440225666	0.0385836035195751	-0.0725524805533084	-0.257625609220876	0.191157985814328	-0.0788772645471764	0.113739240674462	0.138340595279108	0.0414443566345971
ENSG00000033178	0.0253021298096932	0.239104351959952	0.173951074079425	-0.103930091919518	-0.122542993812754	-0.265437565278489	-0.0208394984506249	-0.16910643847971	0.337382635661357	-0.0067000299562435	-0.143363604103311	0.0561800304902222
ENSG00000035403	0.0293479231066659	-0.0282893326446949	0.039175832955986	-0.204808688799164	-0.178889531307906	-0.012640749888738	-0.0219773979287455	-0.00129672426052233	0.134244619541179	0.119212921464752	-0.0599791670688079	0.185900294829996
ENSG00000035499	0.0943484313989001	0.168710942349437	0.15851952645884	0.11667918602853	-0.0478276861133443	0.00229387291391592	0.279169376432252	-0.170126321833049	0.124139646748728	-0.290768699828274	-0.324601668175677	-0.110536606380261
ENSG00000035687	-0.0803876123513594	-0.0881473571378077	-0.165154683863448	0.267061736945581	0.229708221995443	0.269038200015096	0.258140040477846	-0.108606001825847	0.164651337489635	-0.431372314048769	-0.302683915608171	-0.012247652088199
ENSG00000035928	-0.0486124065894289	0.0572800798173883	0.0836502011975831	-0.175625385038906	-0.185348053161502	-0.281626335161824	-0.0222750424640345	-0.00137781286946932	0.00810330913131392	0.195923592067438	0.195753011998631	0.174154841072809
ENSG00000036054	-0.0853840389044787	-0.0877226796449351	-0.207712796080332	-0.0209752007021427	-0.000646773875967108	-0.149384202962512	-0.0298913931328125	-0.102678332595254	0.108715479713891	0.470313571761031	-0.0352618500353229	0.140628216458836
ENSG00000036257	-0.072253568842913	0.119260297296785	0.0301610023968384	0.0247685922384566	0.039617883393036	0.105356930885654	0.0654968947241094	-0.0561338646298826	0.150157444569879	-0.228027329648444	-0.132450627721268	-0.0459536546622515
ENSG00000036549	-0.0778117922054269	0.0856664031549237	-0.161719415222798	-0.0710479273644262	-0.116022628915353	0.0342833627605771	-0.183993868494105	0.0807232949825963	-0.0707561098655962	0.218090408927003	0.111123439885715	0.15146483235689
ENSG00000037474	0.0608475183889735	0.0762694477333492	-0.178557365006802	0.00919570151430239	-0.0594663385708279	-0.192026687359026	0.0948377512655013	-0.241567574940023	0.175640799001621	0.175066170274982	-0.157379907253594	0.237140484951542
ENSG00000037637	-0.24191274148696	-0.162792830895816	-0.0648070671625247	0.0492408061580659	0.0448447859272106	0.0372692299781314	0.127981361835335	0.380996707053891	-0.0651823742089789	-0.118601594597356	0.239749249422106	-0.226785532023103
ENSG00000038210	-0.0180884634250802	-0.106219324997513	-0.0188435027768893	0.453202813262087	0.349071899938425	0.19460131846205	0.511176433181086	0.224474696586067	-0.199441512286859	-0.636394539142498	-0.278642469553974	-0.474897349246903
ENSG00000038219	0.00495735134688641	0.418499170571607	-0.409181263539016	0.0723043694850985	0.0252287771521652	0.0204052372226582	-0.334323203498744	-0.283200309141902	-0.216906236820552	0.424893742085002	0.0339600437697088	0.243362321367089
ENSG00000038382	-0.0459448955233966	0.00744826865024725	0.049722354526117	0.115739556597576	0.380981693823066	0.530788835685282	-0.260167074621381	-0.218680154724408	-0.0673448338865053	-0.213365968041818	-0.270911446389824	-0.00826633609495642
ENSG00000038427	-0.0942862422206966	0.0662448173439736	-0.0796340863052666	0.0984900993738979	0.316387163250807	0.0246889071697312	-0.0249520669493383	-0.169844773214972	-0.172412019634311	0.182736322070018	-0.175090370448057	0.0276722495642134
ENSG00000039123	-0.0166788383454234	0.110456022342647	0.0136804578641083	0.0266093993505013	-0.120091518934067	-0.104946950006372	-0.0496616372776147	-0.0972055859195774	0.0730534428223629	0.13443933497894	-0.164457955406073	0.194803828530567
ENSG00000039319	0.102893596550224	0.121425971829506	-0.144222629983795	0.127157977037438	-0.100054400033114	-0.0822884283314311	0.110650494594897	-0.223555635422909	-0.0758190027438669	0.294293942389723	-0.144585712241934	0.0141038263552622
ENSG00000039560	0.0440729744416235	0.225004108582308	-0.540276460719231	0.0325980613882637	-0.025791600543839	-0.826010423066718	0.189508011097818	0.377722690168935	0.0111209665436834	0.105511437624446	0.321461142500627	0.0850790919820842
ENSG00000040199	-0.0102463149027968	0.0727360201194244	0.0853273046915534	-0.188392950764568	0.285555359524243	-0.0282504044332528	-0.0957417064449287	-0.174170588527	0.100499325385347	0.0773312653318855	-0.106987894889859	-0.0176594150900479
ENSG00000040933	0.0271548929409992	0.0106080524961431	0.114663132607447	-0.0847092300186778	-0.0183594594125602	0.022921716057985	0.0946486528422626	0.0595647251601934	0.105026517462379	-0.267490154469069	0.0100483458277073	-0.0740771914948105
ENSG00000042088	0.135975987625852	0.0460455027668419	0.238788086922085	-0.315290166702616	-0.433270647812262	0.127603396997061	0.138934727462202	-0.116837669936252	-0.167712348311615	0.329892670359188	0.0360635497968401	-0.0201930891673245
ENSG00000044115	-0.187729731285298	0.0534790259287829	0.0218710445002629	-0.208665938385245	-0.0705991863580588	0.0458573153565361	0.0645962707488416	-0.0644823667760947	0.174067667486284	0.125149257763828	-0.161571291476917	0.208027932497079
ENSG00000044446	0.0683022974175966	-0.118963554352031	0.209669615412669	-0.0404670229510367	-0.101596842652903	0.104987601076788	0.0554333527747898	0.0901595709112714	-0.13972337086034	-0.00648186113516286	-0.00648019639577491	-0.114839589245867
ENSG00000044459	-0.13127332494699	-0.0962951683703306	-0.161485040377871	0.0279518474039483	0.0591257843807036	0.168976512229317	-0.231602228434973	0.144342921070312	-0.0485613702791448	0.0124576110176053	0.123215877051928	0.133146579255497
ENSG00000046651	0.0947749834869624	-0.205751638656008	-0.0106025212239544	0.176873940735596	-0.0942212310740138	-0.248310740285549	0.193827033198628	-0.0356995371120559	-0.181305329752028	0.197542275033455	-0.00152582771579776	0.114398593364765
ENSG00000046653	0.244708215741107	-0.00424032218273324	0.19848391617307	0.325533825590617	-0.0404206547387817	0.172845110375335	0.373888520923298	-0.0742986991614362	0.175642337427176	-0.69574152285295	-0.283511303340517	-0.392889423954185
ENSG00000047188	0.102866776574484	0.211513866558886	0.114738619692593	-0.200343799742099	-0.109661868122984	-0.17839417432214	0.0649114262468319	-0.194922028965514	0.162706042481483	0.0285584495710787	-0.201455660037253	0.199482350064633
ENSG00000047230	0.118720122515275	0.04144274564213	0.140125977663727	-0.10784120748661	-0.277078757548455	-0.286985776661825	0.133516558456906	0.0848360346354985	0.139116879575683	-0.0429994644677927	0.0316497577135711	0.0254971299618922
ENSG00000047315	0.0973613233236143	0.101772604765834	-0.000669732070315454	-0.19136707702313	-0.205466456677526	-0.0495791538525077	0.139099008132345	-0.255761810867925	0.402321492975561	0.0468912398766324	-0.312454391490137	0.227852952907554
ENSG00000047365	0.0782137845480367	0.144226494348394	-0.0443563639523293	0.0352489657451485	0.167006181753616	0.0428791768473544	-0.0277296030587488	0.096061377780378	-0.134266553064107	-0.208660438628794	-0.0628710383641686	-0.0857519839547796
ENSG00000047410	0.0365183040621997	0.0886331826363103	-0.252164970168633	0.00662062066424386	-0.00726275097772644	0.00604034623603833	-0.274273791964067	-0.303915125270072	-0.172338839534087	0.539565589615423	0.00818805049531413	0.324389384205057
ENSG00000047621	-0.245704998592094	0.00792526333401725	0.0758955835311561	0.0176937559904154	0.315616626846068	0.0645129937225812	0.0139815071299964	0.0524714130363634	-0.000549443678306283	-0.187381532502923	0.0212443672558076	-0.135705536073081
ENSG00000047634	0.122333657427583	-0.024079541146303	0.438096764707775	-0.0552196572671089	-0.398172114402604	-0.100620207197079	0.310466949539098	0.0827193569316312	0.214253147930307	-0.608520795310431	0.0843300596279328	-0.0655876208408014
ENSG00000047932	-0.115620634739466	-0.0610653289128752	0.102605106207936	0.115749268632672	0.222975762396548	-0.00088484041157344	0.103370360707652	0.199629307670315	0.0157381223960325	-0.385815616297055	-0.0484066382019708	-0.148274869448217
