gene_id	log2foldchange	group
ENSG00000163608	0.409822756890303	others N = 3048
ENSG00000078053	0.770830273041211	others N = 3048
ENSG00000213780	0.068405936814132	others N = 3048
ENSG00000099940	-0.304161445186537	others N = 3048
ENSG00000198363	0.216109033194401	others N = 3048
ENSG00000117308	-0.399052830522697	others N = 3048
ENSG00000114030	-0.075898392851762	others N = 3048
ENSG00000114423	-0.686698904733706	others N = 3048
ENSG00000081479	0.329599749908794	others N = 3048
ENSG00000241973	-0.226884564113931	others N = 3048
ENSG00000107745	-0.000765502689364	others N = 3048
ENSG00000160445	-0.095706810197626	others N = 3048
ENSG00000138448	0.279053836947906	others N = 3048
ENSG00000139514	0.088557793494815	others N = 3048
ENSG00000182379	0.858857616263545	others N = 3048
ENSG00000153214	0.041574410560162	others N = 3048
ENSG00000164062	-0.791305014501671	others N = 3048
ENSG00000058262	0.18102109615882	others N = 3048
ENSG00000196935	0.285107155960085	others N = 3048
ENSG00000186350	-0.221115563483382	others N = 3048
ENSG00000163605	0.315220430301002	others N = 3048
ENSG00000134905	-1.011862170658342	others N = 3048
ENSG00000102221	-0.202569169412559	others N = 3048
ENSG00000175387	0.274867940331022	others N = 3048
ENSG00000086475	-0.799754278188494	others N = 3048
ENSG00000115204	-0.19815743808574	others N = 3048
ENSG00000182199	-0.319140529963902	others N = 3048
ENSG00000143258	-0.517143922909253	others N = 3048
ENSG00000127334	0.969537140944876	others N = 3048
ENSG00000102996	0.102651100621049	others N = 3048
ENSG00000151176	-0.10693107034514	others N = 3048
ENSG00000130956	0.182802512802513	others N = 3048
ENSG00000160741	0.127959033943386	others N = 3048
ENSG00000198830	-0.321630532822508	others N = 3048
ENSG00000070366	-0.085928602907705	others N = 3048
ENSG00000102931	0.402632372579785	others N = 3048
ENSG00000196876	-0.159782645726446	others N = 3048
ENSG00000117016	-0.74034685651648	others N = 3048
ENSG00000112972	0.128154731757361	others N = 3048
ENSG00000186480	0.088206528617987	others N = 3048
ENSG00000166479	-0.003444212663362	others N = 3048
ENSG00000107021	0.033161788636952	others N = 3048
ENSG00000159733	0.203110020677547	others N = 3048
ENSG00000099365	-0.149081198007029	others N = 3048
ENSG00000070761	-0.375552436971157	others N = 3048
ENSG00000187961	-0.350364260335833	others N = 3048
ENSG00000136045	-0.092086009067778	others N = 3048
ENSG00000148143	-0.754676216475562	others N = 3048
ENSG00000103353	-0.922273324184466	others N = 3048
ENSG00000163558	-0.311728901373272	others N = 3048
ENSG00000198917	0.114393592147979	others N = 3048
ENSG00000112941	-0.252952606199026	others N = 3048
ENSG00000103249	0.244069716967196	others N = 3048
ENSG00000166997	0.275140609812702	others N = 3048
ENSG00000183495	0.125063848884925	others N = 3048
ENSG00000105854	0.505624324058208	others N = 3048
ENSG00000131697	-0.660408981093668	others N = 3048
ENSG00000165732	0.013845066505419	others N = 3048
ENSG00000083642	0.16328893312403	others N = 3048
ENSG00000109586	0.54472023987871	others N = 3048
ENSG00000055130	0.013659265325572	others N = 3048
ENSG00000165912	-0.622997735323466	others N = 3048
ENSG00000166508	-0.295099913598529	others N = 3048
ENSG00000198042	-0.82441490849198	others N = 3048
ENSG00000164778	-0.369419058650415	others N = 3048
ENSG00000100968	0.225212162860486	others N = 3048
ENSG00000157916	0.017417222418515	others N = 3048
ENSG00000147231	1.073543973880994	others N = 3048
ENSG00000139946	0.060467282670562	others N = 3048
ENSG00000135632	0.171295929390457	others N = 3048
ENSG00000185989	-0.664605221577752	others N = 3048
ENSG00000106348	-0.113441400272815	others N = 3048
ENSG00000114120	0.570276838475485	others N = 3048
ENSG00000130635	-0.259894210535792	others N = 3048
ENSG00000165322	0.224957149899129	others N = 3048
ENSG00000131061	0.24818073470284	others N = 3048
ENSG00000167703	-1.136068636203412	others N = 3048
ENSG00000136231	0.581783552978858	others N = 3048
ENSG00000165417	-0.016202445614268	others N = 3048
ENSG00000085741	0.17925197793211	others N = 3048
ENSG00000118705	0.084857922786914	others N = 3048
ENSG00000102678	0.233511041850769	others N = 3048
ENSG00000145431	-0.73310696422539	others N = 3048
ENSG00000175029	0.770928944747351	others N = 3048
ENSG00000117528	0.859735351083587	others N = 3048
ENSG00000100393	0.03544868019884	others N = 3048
ENSG00000164104	1.061081461384097	others N = 3048
ENSG00000090447	0.576550839636256	others N = 3048
ENSG00000132294	-0.439439266694996	others N = 3048
ENSG00000018189	0.229885328976232	others N = 3048
ENSG00000166068	0.310725691066598	others N = 3048
ENSG00000143416	0.13492824082542	others N = 3048
ENSG00000155827	-0.309911307976197	others N = 3048
ENSG00000133874	0.158120044694646	others N = 3048
ENSG00000091656	0.343105423133901	others N = 3048
ENSG00000107807	0.292460849954334	others N = 3048
ENSG00000106012	-0.070816586003163	others N = 3048
ENSG00000162601	0.150780976325666	others N = 3048
ENSG00000123130	-0.049746043112591	others N = 3048
ENSG00000276644	-0.975694777595473	others N = 3048
ENSG00000104133	-0.481604118277044	others N = 3048
ENSG00000196208	-0.939674690819293	others N = 3048
ENSG00000161813	-0.217820311117979	others N = 3048
ENSG00000176986	-0.501653483885612	others N = 3048
ENSG00000180773	-0.662745836069809	others N = 3048
ENSG00000158158	-0.614537309831599	others N = 3048
ENSG00000134014	-0.467216503554767	others N = 3048
ENSG00000173653	-0.553620488763967	others N = 3048
ENSG00000100726	-0.228860953627426	others N = 3048
ENSG00000116266	0.402217527088146	others N = 3048
ENSG00000133121	-0.294940818423875	others N = 3048
ENSG00000111711	0.036009033153246	others N = 3048
ENSG00000196155	-1.120273593042631	others N = 3048
ENSG00000024526	-0.409509446744459	others N = 3048
ENSG00000026025	0.975512796533312	others N = 3048
ENSG00000151461	-0.036723045591785	others N = 3048
ENSG00000101557	-0.022207057818994	others N = 3048
ENSG00000148985	-0.813020294839912	others N = 3048
ENSG00000187535	0.017037320762731	others N = 3048
ENSG00000178719	0.540845327560328	others N = 3048
ENSG00000182872	-0.061450040905347	others N = 3048
ENSG00000114268	-0.664455610557665	others N = 3048
ENSG00000165097	0.023066774081421	others N = 3048
ENSG00000156959	-0.076499129480584	others N = 3048
ENSG00000161999	-0.038535772574759	others N = 3048
ENSG00000143570	0.176679293500081	others N = 3048
ENSG00000085999	-0.831662902004336	others N = 3048
ENSG00000140694	-0.709667882866999	others N = 3048
ENSG00000181192	0.12119257278781	others N = 3048
ENSG00000104313	0.74459388096736	others N = 3048
ENSG00000111885	0.74459388096736	others N = 3048
ENSG00000029725	0.041704308596123	others N = 3048
ENSG00000103021	-0.195772124137863	others N = 3048
ENSG00000168710	-0.019185951720552	others N = 3048
ENSG00000158850	0.122198251278807	others N = 3048
ENSG00000168067	-0.28658312130721	others N = 3048
ENSG00000071537	0.172438449143588	others N = 3048
ENSG00000107164	-0.402912918978927	others N = 3048
ENSG00000134574	0.01445485316843	others N = 3048
ENSG00000148334	-0.443867180704266	others N = 3048
ENSG00000188290	-0.019963011824743	others N = 3048
ENSG00000117419	0.710751486671025	others N = 3048
ENSG00000164190	-0.313553029373671	others N = 3048
ENSG00000102978	-0.431527513006116	others N = 3048
ENSG00000110048	0.146484049996926	others N = 3048
ENSG00000148384	0.034008007502953	others N = 3048
ENSG00000166889	-0.406839071290546	others N = 3048
ENSG00000239704	0.540570206807136	others N = 3048
ENSG00000104613	0.397531141785906	others N = 3048
ENSG00000171310	0.585535032761904	others N = 3048
ENSG00000127980	0.128604135945097	others N = 3048
ENSG00000147526	0.109191198155575	others N = 3048
ENSG00000106477	-0.710760116033705	others N = 3048
ENSG00000100983	-0.53979247334264	others N = 3048
ENSG00000184445	0.399660393642875	others N = 3048
ENSG00000005194	-0.647308971522558	others N = 3048
ENSG00000075413	-0.234403361029616	others N = 3048
ENSG00000170855	0.145272674895459	others N = 3048
ENSG00000159164	-0.193258295133741	others N = 3048
ENSG00000155229	-0.384191701710306	others N = 3048
ENSG00000163637	-0.22967956677297	others N = 3048
ENSG00000178202	0.204095634733677	others N = 3048
ENSG00000137393	-1.152139572290905	others N = 3048
ENSG00000111077	-0.854719444125379	others N = 3048
ENSG00000070061	-0.092287279693577	others N = 3048
ENSG00000155393	-1.476647382851946	others N = 3048
ENSG00000147852	0.180412937014782	others N = 3048
ENSG00000143970	-0.225985361321976	others N = 3048
ENSG00000130713	-0.067740113270921	others N = 3048
ENSG00000145685	0.423740527906996	others N = 3048
ENSG00000179348	-0.157571592589369	others N = 3048
ENSG00000100056	0.395327094584111	others N = 3048
ENSG00000223496	-0.631469848063507	others N = 3048
ENSG00000184575	0.040481269343731	others N = 3048
ENSG00000101144	-0.380170626330098	others N = 3048
ENSG00000122678	-0.053943749421494	others N = 3048
ENSG00000179409	-0.69758888232898	others N = 3048
ENSG00000179241	0.056481713180253	others N = 3048
ENSG00000187838	-0.035300978668939	others N = 3048
ENSG00000101421	0.800707887677693	others N = 3048
ENSG00000158623	0.175627425725073	others N = 3048
ENSG00000117713	-0.017890289501952	others N = 3048
ENSG00000114999	0.302875820739523	others N = 3048
ENSG00000148187	0.035975325369893	others N = 3048
ENSG00000204427	-0.772012437225396	others N = 3048
ENSG00000174243	-0.166294695405485	others N = 3048
ENSG00000135503	0.154985493624397	others N = 3048
ENSG00000136295	0.036516203216516	others N = 3048
ENSG00000151012	0.003815429195122	others N = 3048
ENSG00000179242	-0.412738648277373	others N = 3048
ENSG00000164548	-0.369672904042556	others N = 3048
ENSG00000110318	0.234096538069978	others N = 3048
ENSG00000071189	0.32461041564019	others N = 3048
ENSG00000170113	0.07725081324598	others N = 3048
ENSG00000076248	-0.099016555188731	others N = 3048
ENSG00000085832	0.184477554746023	others N = 3048
ENSG00000110723	0.646605045747623	others N = 3048
ENSG00000084731	-0.112125178855579	others N = 3048
ENSG00000149923	-0.667837267322271	others N = 3048
ENSG00000147155	0.478989337240564	others N = 3048
ENSG00000128266	0.248553219615607	others N = 3048
ENSG00000122140	-0.5723387510706	others N = 3048
ENSG00000185163	0.045873390618677	others N = 3048
ENSG00000116337	-0.012579253273007	others N = 3048
ENSG00000096433	-0.252664789896623	others N = 3048
ENSG00000136051	-0.036522652050521	others N = 3048
ENSG00000007202	-0.180085633008356	others N = 3048
ENSG00000166169	0.267852876000625	others N = 3048
ENSG00000104522	-0.475676546083217	others N = 3048
ENSG00000169826	0.115201498555676	others N = 3048
ENSG00000126653	0.288329885002141	others N = 3048
ENSG00000080815	0.112760108751075	others N = 3048
ENSG00000139182	-0.034294341451555	others N = 3048
ENSG00000091129	0.159666008263098	others N = 3048
ENSG00000138073	-0.35361458049634	others N = 3048
ENSG00000163902	-0.500360433199285	others N = 3048
ENSG00000168702	0.301850931443006	others N = 3048
ENSG00000157881	-0.581841664921682	others N = 3048
ENSG00000108039	-0.349528148944879	others N = 3048
ENSG00000090861	-0.145203704612948	others N = 3048
ENSG00000206530	-0.394476947625401	others N = 3048
ENSG00000159086	0.237675481748609	others N = 3048
ENSG00000151208	-0.128464679283153	others N = 3048
ENSG00000084733	0.581546676991758	others N = 3048
ENSG00000106635	0.325961510190244	others N = 3048
ENSG00000075856	-0.104619225563853	others N = 3048
ENSG00000073712	0.154124065628649	others N = 3048
ENSG00000068724	-0.152740847212915	others N = 3048
ENSG00000213903	0.717852817398779	others N = 3048
ENSG00000082684	0.044603049661512	others N = 3048
ENSG00000134324	0.363336525455285	others N = 3048
ENSG00000168792	-0.234652603866292	others N = 3048
ENSG00000151240	-0.43010388796875	others N = 3048
ENSG00000183798	0.477164927154816	others N = 3048
ENSG00000143387	0.605897524052545	others N = 3048
ENSG00000075785	1.342306555835747	others N = 3048
ENSG00000148400	-0.538072994630462	others N = 3048
ENSG00000135362	-0.428578793294833	others N = 3048
ENSG00000112992	-0.076807734039568	others N = 3048
ENSG00000021776	-0.670768048365297	others N = 3048
ENSG00000100395	-0.218061567518444	others N = 3048
ENSG00000205581	-0.194243117793211	others N = 3048
ENSG00000118762	-0.17461100611164	others N = 3048
ENSG00000127585	-0.563066265740945	others N = 3048
ENSG00000106462	-0.612873652962791	others N = 3048
ENSG00000214063	-0.886716269036059	others N = 3048
ENSG00000092201	0.351494018542184	others N = 3048
ENSG00000142634	0.287787519763299	others N = 3048
ENSG00000088305	-0.53481111649092	others N = 3048
ENSG00000141030	0.361026937642157	others N = 3048
ENSG00000009307	-0.799571903531854	others N = 3048
ENSG00000170004	0.106583479967746	others N = 3048
ENSG00000151090	-0.718777182449469	others N = 3048
ENSG00000110841	0.641307808715502	others N = 3048
ENSG00000117480	0.33339495901808	others N = 3048
ENSG00000172197	-0.301105722987822	others N = 3048
ENSG00000001461	-0.131308952635565	others N = 3048
ENSG00000137693	0.702087772277451	others N = 3048
ENSG00000116128	0.071409978404159	others N = 3048
ENSG00000135040	-0.497938838889565	others N = 3048
ENSG00000116691	-0.991432178943478	others N = 3048
ENSG00000066084	-0.297060314386072	others N = 3048
ENSG00000001460	-0.386086838578387	others N = 3048
ENSG00000239857	0.356954386004604	others N = 3048
ENSG00000097007	0.09300353581671	others N = 3048
ENSG00000110237	-0.08781131346469	others N = 3048
ENSG00000004864	-0.309213527349934	others N = 3048
ENSG00000058272	-0.215512299926716	others N = 3048
ENSG00000149798	0.7514016966146	others N = 3048
ENSG00000273749	0.016654014022615	others N = 3048
ENSG00000136144	-0.687361935520232	others N = 3048
ENSG00000170581	0.57983812289326	others N = 3048
ENSG00000100075	-0.331952178551214	others N = 3048
ENSG00000159259	-0.887494938374044	others N = 3048
ENSG00000162924	0.292143155431686	others N = 3048
ENSG00000106638	0.043292865846423	others N = 3048
ENSG00000101146	-0.331150911932514	others N = 3048
ENSG00000011105	-0.586709576124502	others N = 3048
ENSG00000141127	-0.606582710195271	others N = 3048
ENSG00000125630	-0.267746701758362	others N = 3048
ENSG00000103245	0.169903967324511	others N = 3048
ENSG00000158710	0.105471221872106	others N = 3048
ENSG00000172889	-0.66460611218162	others N = 3048
ENSG00000136738	0.398043518892841	others N = 3048
ENSG00000067369	0.251729539985581	others N = 3048
ENSG00000178105	0.867219220404923	others N = 3048
ENSG00000136631	-0.146641734106879	others N = 3048
ENSG00000142082	-0.288868246031376	others N = 3048
ENSG00000163624	0.10614262014066	others N = 3048
ENSG00000172939	-0.362810174759607	others N = 3048
ENSG00000169018	1.127145805615369	others N = 3048
ENSG00000166165	-0.795540841427376	others N = 3048
ENSG00000154065	0.058933009861194	others N = 3048
ENSG00000166333	0.155955053503424	others N = 3048
ENSG00000205309	0.823003019442709	others N = 3048
ENSG00000142686	-0.221640059053012	others N = 3048
ENSG00000110871	-0.483810793701902	others N = 3048
ENSG00000013573	0.07067750014951	others N = 3048
ENSG00000124177	-0.065426309497503	others N = 3048
ENSG00000090316	0.150057066434113	others N = 3048
ENSG00000022840	-0.058025791199349	others N = 3048
ENSG00000074695	0.276479967031637	others N = 3048
ENSG00000174231	-0.804612106437464	others N = 3048
ENSG00000180011	0.758400285165805	others N = 3048
ENSG00000168476	-0.000422237673004	others N = 3048
ENSG00000100767	0.307957839535965	others N = 3048
ENSG00000101940	1.06186629420442	others N = 3048
ENSG00000136824	-0.188567721000354	others N = 3048
ENSG00000115109	0.293933642965006	others N = 3048
ENSG00000100216	0.052579910852817	others N = 3048
ENSG00000160753	-0.516539348416999	others N = 3048
ENSG00000090238	0.591550252600088	others N = 3048
ENSG00000001617	-0.677612590206159	others N = 3048
ENSG00000122068	0.065914796090792	others N = 3048
ENSG00000101639	-0.721146408475066	others N = 3048
ENSG00000144354	-0.242696864341072	others N = 3048
ENSG00000166166	-0.32074350531715	others N = 3048
ENSG00000145016	0.21230070091985	others N = 3048
ENSG00000147862	0.234482188563748	others N = 3048
ENSG00000166851	-0.572202854833396	others N = 3048
ENSG00000173540	0.014130253978227	others N = 3048
ENSG00000184481	1.252013484256383	others N = 3048
ENSG00000070367	0.371102063995037	others N = 3048
ENSG00000117519	1.007116706386301	others N = 3048
ENSG00000105810	0.445883211509621	others N = 3048
ENSG00000121281	-0.790909896959983	others N = 3048
ENSG00000059573	-0.327994596111943	others N = 3048
ENSG00000205937	-0.577391009167007	others N = 3048
ENSG00000171861	0.016408410283551	others N = 3048
ENSG00000135052	0.602046126043918	others N = 3048
ENSG00000051341	-0.194728116990936	others N = 3048
ENSG00000163719	-0.107302429700691	others N = 3048
ENSG00000132906	-0.167040588852189	others N = 3048
ENSG00000177663	0.495846691224076	others N = 3048
ENSG00000164068	-0.078238777626922	others N = 3048
ENSG00000184205	0.075864110219636	others N = 3048
ENSG00000165716	-0.131127769588181	others N = 3048
ENSG00000168758	0.225577850359392	others N = 3048
ENSG00000116985	0.600693247761327	others N = 3048
ENSG00000133884	-0.455239566119187	others N = 3048
ENSG00000115875	0.274824576474587	others N = 3048
ENSG00000057608	-0.101546695523376	others N = 3048
ENSG00000158604	-0.215006951479166	others N = 3048
ENSG00000050555	-1.155103877540759	others N = 3048
ENSG00000153046	-0.010976331795623	others N = 3048
ENSG00000135111	-0.195820362430654	others N = 3048
ENSG00000226479	1.029329018519275	others N = 3048
ENSG00000109618	0.144128158555355	others N = 3048
ENSG00000186918	-0.362271034937661	others N = 3048
ENSG00000171843	-0.058299748800486	others N = 3048
ENSG00000052723	-0.387366384584182	others N = 3048
ENSG00000184436	0.343165219926373	others N = 3048
ENSG00000168827	1.077721264291415	others N = 3048
ENSG00000067225	0.262791562586552	others N = 3048
ENSG00000169992	0.281874494668376	others N = 3048
ENSG00000141682	0.853166081656346	others N = 3048
ENSG00000010256	-0.030398608737305	others N = 3048
ENSG00000141401	0.257454140680554	others N = 3048
ENSG00000179091	-0.216691775686673	others N = 3048
ENSG00000161958	-0.50908021313605	others N = 3048
ENSG00000171867	0.465510043171389	others N = 3048
ENSG00000160213	0.465510043171389	others N = 3048
ENSG00000090487	0.486886369422798	others N = 3048
ENSG00000152413	-0.383141080709637	others N = 3048
ENSG00000084754	0.38126688729585	others N = 3048
ENSG00000174032	-0.330686363331313	others N = 3048
ENSG00000197587	-0.043079838814775	others N = 3048
ENSG00000121579	-0.294000034275922	others N = 3048
ENSG00000178691	0.161619998470107	others N = 3048
ENSG00000125868	-0.245836822722887	others N = 3048
ENSG00000103647	0.21017429084766	others N = 3048
ENSG00000147324	0.089732269613226	others N = 3048
ENSG00000126215	-0.087352153698396	others N = 3048
ENSG00000065883	0.008191988019052	others N = 3048
ENSG00000133895	0.005622173942582	others N = 3048
ENSG00000138398	0.385941619587295	others N = 3048
ENSG00000057019	-0.78522877666622	others N = 3048
ENSG00000159263	0.212967641471481	others N = 3048
ENSG00000006377	0.995798166864546	others N = 3048
ENSG00000144118	-0.54953847438252	others N = 3048
ENSG00000157870	-0.080746213206355	others N = 3048
ENSG00000176890	0.748235402279536	others N = 3048
ENSG00000197977	0.372704337871303	others N = 3048
ENSG00000005486	-0.16189365116183	others N = 3048
ENSG00000198718	-0.715101969644811	others N = 3048
ENSG00000111669	0.432572467037552	others N = 3048
ENSG00000101265	0.112626653315747	others N = 3048
ENSG00000205978	0.283538981787134	others N = 3048
ENSG00000144136	0.016243564389981	others N = 3048
ENSG00000141380	0.010305939252816	others N = 3048
ENSG00000114573	-0.317640977580223	others N = 3048
ENSG00000165548	-0.456475184586685	others N = 3048
ENSG00000163945	-0.178203262241357	others N = 3048
ENSG00000164683	0.316010788063854	others N = 3048
ENSG00000100441	-0.186444152494141	others N = 3048
ENSG00000169299	0.108802145735136	others N = 3048
ENSG00000111674	-0.092103504093961	others N = 3048
ENSG00000146530	0.74236899820445	others N = 3048
ENSG00000163644	0.008576223132095	others N = 3048
ENSG00000009950	-0.101871206440431	others N = 3048
ENSG00000095319	-0.017363613022364	others N = 3048
ENSG00000179632	0.083092195765083	others N = 3048
ENSG00000177370	0.531543407033202	others N = 3048
ENSG00000115241	0.287527221770871	others N = 3048
ENSG00000117013	0.237562101314638	others N = 3048
ENSG00000197457	-0.554796248575764	others N = 3048
ENSG00000111801	1.047644756615558	others N = 3048
ENSG00000061337	-0.914398672812766	others N = 3048
ENSG00000148700	-0.278555225514544	others N = 3048
ENSG00000143437	-0.367418210575176	others N = 3048
ENSG00000185909	-0.675494391903792	others N = 3048
ENSG00000155096	-0.115259172590197	others N = 3048
ENSG00000134152	1.074977351694016	others N = 3048
ENSG00000089057	-0.014214157508613	others N = 3048
ENSG00000117758	0.17533293689385	others N = 3048
ENSG00000106771	-0.415581884007239	others N = 3048
ENSG00000149289	0.078193313489791	others N = 3048
ENSG00000067182	0.268008964084832	others N = 3048
ENSG00000173120	0.073729686899663	others N = 3048
ENSG00000008300	0.151236287496158	others N = 3048
ENSG00000118900	-0.172303307925963	others N = 3048
ENSG00000140350	0.187435515114774	others N = 3048
ENSG00000100888	-0.189794632467744	others N = 3048
ENSG00000101945	-0.225993095682887	others N = 3048
ENSG00000061794	-0.196385793272478	others N = 3048
ENSG00000188647	0.530954891872446	others N = 3048
ENSG00000120162	0.5924689439146	others N = 3048
ENSG00000132485	0.162385512297483	others N = 3048
ENSG00000100442	0.120895996099389	others N = 3048
ENSG00000108557	-0.091830887132748	others N = 3048
ENSG00000169860	1.157106425056228	others N = 3048
ENSG00000135736	-0.712216304087347	others N = 3048
ENSG00000173418	-0.827522645540623	others N = 3048
ENSG00000162129	0.49909841184674	others N = 3048
ENSG00000151623	-0.353092496486004	others N = 3048
ENSG00000119977	0.491285779460312	others N = 3048
ENSG00000168884	0.041563927414297	others N = 3048
ENSG00000164916	0.16865100193999	others N = 3048
ENSG00000013810	-0.051723616749193	others N = 3048
ENSG00000142102	0.196734816107871	others N = 3048
ENSG00000087448	0.185855527366462	others N = 3048
ENSG00000187792	0.733287907242235	others N = 3048
ENSG00000106089	-0.236305237887843	others N = 3048
ENSG00000225697	-0.517580350771275	others N = 3048
ENSG00000168936	-0.197091456558206	others N = 3048
ENSG00000188064	0.373752155323831	others N = 3048
ENSG00000146909	-0.304976063860668	others N = 3048
ENSG00000138592	-0.228937450848242	others N = 3048
ENSG00000143442	0.193622428166368	others N = 3048
ENSG00000097046	0.227562006598594	others N = 3048
ENSG00000147536	0.467356168440796	others N = 3048
ENSG00000073614	0.125833512929361	others N = 3048
ENSG00000072778	0.123956713938674	others N = 3048
ENSG00000052841	0.45713923259712	others N = 3048
ENSG00000187676	-0.149825070400961	others N = 3048
ENSG00000177105	0.628856137368274	others N = 3048
ENSG00000111602	0.422129664091871	others N = 3048
ENSG00000130985	0.188533477097647	others N = 3048
ENSG00000100084	-0.373555387402966	others N = 3048
ENSG00000117385	0.283628544015002	others N = 3048
ENSG00000070669	1.049610959834094	others N = 3048
ENSG00000158882	0.300241379237042	others N = 3048
ENSG00000150347	0.029832154360971	others N = 3048
ENSG00000176225	0.107622821606373	others N = 3048
ENSG00000070610	-0.978306915641894	others N = 3048
ENSG00000182272	-0.285042436540936	others N = 3048
ENSG00000078399	-0.267839232441775	others N = 3048
ENSG00000137076	0.277295802396614	others N = 3048
ENSG00000168906	-0.544644747879638	others N = 3048
ENSG00000104231	-0.77628005291272	others N = 3048
ENSG00000005073	0.257431366932754	others N = 3048
ENSG00000105849	0.172812712955759	others N = 3048
ENSG00000125844	-0.304600436377011	others N = 3048
ENSG00000155330	0.49551970127422	others N = 3048
ENSG00000172590	0.601089875565208	others N = 3048
ENSG00000144231	0.61535701573271	others N = 3048
ENSG00000196715	0.207194925896242	others N = 3048
ENSG00000164022	-0.153707750996239	others N = 3048
ENSG00000163960	0.256184434786857	others N = 3048
ENSG00000196781	-0.907962970028568	others N = 3048
ENSG00000176641	1.057965063404247	others N = 3048
ENSG00000143401	0.655744406431888	others N = 3048
ENSG00000104299	0.179464983471143	others N = 3048
ENSG00000107829	0.341727272295399	others N = 3048
ENSG00000150753	-0.071799264397169	others N = 3048
ENSG00000235173	-0.180003724707197	others N = 3048
ENSG00000145348	0.434979091356861	others N = 3048
ENSG00000150551	0.688551211753623	others N = 3048
ENSG00000168615	0.223771250212752	others N = 3048
ENSG00000165724	-0.297252855473444	others N = 3048
ENSG00000180900	-0.244225431523592	others N = 3048
ENSG00000173218	-0.096744219830535	others N = 3048
ENSG00000115548	0.032592505515587	others N = 3048
ENSG00000173226	-0.400826314039982	others N = 3048
ENSG00000149547	-0.158204248027921	others N = 3048
ENSG00000115216	-0.626890063741906	others N = 3048
ENSG00000173404	0.583626870918947	others N = 3048
ENSG00000101407	0.379699720868834	others N = 3048
ENSG00000107443	-0.519380739942995	others N = 3048
ENSG00000141385	-0.039387385473512	others N = 3048
ENSG00000106571	-0.390067120000288	others N = 3048
ENSG00000164114	0.138564089741341	others N = 3048
ENSG00000124785	-0.553217381741797	others N = 3048
ENSG00000140199	-0.067616099640505	others N = 3048
ENSG00000135677	0.281730200333751	others N = 3048
ENSG00000100412	-0.239852757218547	others N = 3048
ENSG00000168283	0.270716102134516	others N = 3048
ENSG00000184634	-0.140712364159133	others N = 3048
ENSG00000078124	0.261175588645713	others N = 3048
ENSG00000169919	-0.163125786339979	others N = 3048
ENSG00000166123	-0.567207476056218	others N = 3048
ENSG00000133226	0.727251933458494	others N = 3048
ENSG00000141384	0.192138597178299	others N = 3048
ENSG00000164011	-0.445852424508551	others N = 3048
ENSG00000163629	-0.607461525644312	others N = 3048
ENSG00000139921	0.214916394569645	others N = 3048
ENSG00000136842	0.88460182008559	others N = 3048
ENSG00000165678	-0.262699950979045	others N = 3048
ENSG00000169635	0.277095651782061	others N = 3048
ENSG00000154127	0.114342282950704	others N = 3048
ENSG00000009335	0.030245990570973	others N = 3048
ENSG00000090470	-0.712512660235165	others N = 3048
ENSG00000132535	0.404362516226852	others N = 3048
ENSG00000136111	0.029308490239431	others N = 3048
ENSG00000177084	-0.281380174548653	others N = 3048
ENSG00000198887	-0.182675172194759	others N = 3048
ENSG00000110046	0.135193731399312	others N = 3048
ENSG00000177595	0.22817991129794	others N = 3048
ENSG00000137817	-0.551727580954211	others N = 3048
ENSG00000122779	0.195829980453532	others N = 3048
ENSG00000111676	0.628268732402061	others N = 3048
ENSG00000105963	-0.117220496608447	others N = 3048
ENSG00000117640	-0.121286112872455	others N = 3048
ENSG00000111142	0.393738139397135	others N = 3048
ENSG00000163214	-0.15850735178587	others N = 3048
ENSG00000182952	0.697451885951287	others N = 3048
ENSG00000188315	0.140906862364377	others N = 3048
ENSG00000101057	0.268924981321862	others N = 3048
ENSG00000142751	-0.352161823023671	others N = 3048
ENSG00000116990	0.974303272596473	others N = 3048
ENSG00000136044	-0.044165325774122	others N = 3048
ENSG00000171714	0.252275385367244	others N = 3048
ENSG00000139926	-0.093062780670166	others N = 3048
ENSG00000101290	-0.526820833392902	others N = 3048
ENSG00000197860	-0.278956459411271	others N = 3048
ENSG00000168924	0.152123555969639	others N = 3048
ENSG00000110987	0.425875627253481	others N = 3048
ENSG00000104497	0.200920871221969	others N = 3048
ENSG00000148737	0.104949057723331	others N = 3048
ENSG00000121039	-1.1860122069878	others N = 3048
ENSG00000116670	-0.289841272259078	others N = 3048
ENSG00000160948	0.256265335439123	others N = 3048
ENSG00000138018	0.316380619007278	others N = 3048
ENSG00000126216	-1.403441610865513	others N = 3048
ENSG00000167972	-0.192747662943352	others N = 3048
ENSG00000153561	-0.328389633001533	others N = 3048
ENSG00000143375	-0.096383545463558	others N = 3048
ENSG00000130227	-0.327359040642101	others N = 3048
ENSG00000163393	-0.915066227863044	others N = 3048
ENSG00000116539	-0.438590903894358	others N = 3048
ENSG00000011201	-0.24411173491945	others N = 3048
ENSG00000175970	-0.143925734919958	others N = 3048
ENSG00000138131	-1.762887297017928	others N = 3048
ENSG00000132383	0.079307463702357	others N = 3048
ENSG00000121879	0.885002210382655	others N = 3048
ENSG00000181915	0.405760407642554	others N = 3048
ENSG00000177542	-0.493705752762093	others N = 3048
ENSG00000127948	0.32676194739534	others N = 3048
ENSG00000089280	-0.644014891031252	others N = 3048
ENSG00000115464	-0.202737092019882	others N = 3048
