annotation_KD_method	quartile	gene	log2foldchange
50_100_SMG_log2fold	Q1	ENSG00000136603	0.14731502118639578
50_100_SMG_log2fold	Q1	ENSG00000108561	-1.382666091765895
50_100_SMG_log2fold	Q1	ENSG00000121361	-2.4087612462901875
50_100_SMG_log2fold	Q1	ENSG00000088451	-1.0796631317391083
50_100_SMG_log2fold	Q1	ENSG00000123595	-0.27707244904345774
50_100_SMG_log2fold	Q1	ENSG00000168374	-0.2587005533301116
50_100_SMG_log2fold	Q1	ENSG00000085365	-1.2985084458225156
50_100_SMG_log2fold	Q1	ENSG00000029725	-0.594600140269692
50_100_SMG_log2fold	Q1	ENSG00000168710	0.1069346713070316
50_100_SMG_log2fold	Q1	ENSG00000152749	-0.36494687698590894
50_100_SMG_log2fold	Q1	ENSG00000154721	-0.11385021153897429
50_100_SMG_log2fold	Q1	ENSG00000107164	-0.3632493526162499
50_100_SMG_log2fold	Q1	ENSG00000093000	-0.5062243148645008
50_100_SMG_log2fold	Q1	ENSG00000111845	-0.8799646833334008
50_100_SMG_log2fold	Q1	ENSG00000120159	-3.15847457282612
50_100_SMG_log2fold	Q1	ENSG00000111843	-1.3629747068340312
50_100_SMG_log2fold	Q1	ENSG00000172586	-1.334678447059283
50_100_SMG_log2fold	Q1	ENSG00000104549	-2.7715048429112823
50_100_SMG_log2fold	Q1	ENSG00000197345	-1.7544548087182883
50_100_SMG_log2fold	Q1	ENSG00000083535	-0.3502222015433389
50_100_SMG_log2fold	Q1	ENSG00000138463	0.13608849100205866
50_100_SMG_log2fold	Q1	ENSG00000145375	-0.32047180550779814
50_100_SMG_log2fold	Q1	ENSG00000163584	-0.8578967565642939
50_100_SMG_log2fold	Q1	ENSG00000170855	-1.4989651322927546
50_100_SMG_log2fold	Q1	ENSG00000111786	-1.500968709055771
50_100_SMG_log2fold	Q1	ENSG00000164751	-1.2557369464565453
50_100_SMG_log2fold	Q1	ENSG00000159377	-1.7412345474224593
50_100_SMG_log2fold	Q1	ENSG00000155393	-0.8927002096495444
50_100_SMG_log2fold	Q1	ENSG00000143970	0.34617867402962665
50_100_SMG_log2fold	Q1	ENSG00000171033	-1.2404669146837688
50_100_SMG_log2fold	Q1	ENSG00000204899	-2.2520118981231922
50_100_SMG_log2fold	Q1	ENSG00000119446	0.20506667994552405
50_100_SMG_log2fold	Q1	ENSG00000145685	0.22821350597168016
50_100_SMG_log2fold	Q1	ENSG00000076248	-1.3019797628442982
50_100_SMG_log2fold	Q1	ENSG00000175445	0.9410385256802092
50_100_SMG_log2fold	Q1	ENSG00000143368	-0.6468245115678929
50_100_SMG_log2fold	Q1	ENSG00000158122	-0.7290069645841275
50_100_SMG_log2fold	Q1	ENSG00000168806	-0.4474244738823563
50_100_SMG_log2fold	Q1	ENSG00000171135	-1.1728901224250634
50_100_SMG_log2fold	Q1	ENSG00000221909	-0.6491190663811378
50_100_SMG_log2fold	Q1	ENSG00000169193	0.9088205498974932
50_100_SMG_log2fold	Q1	ENSG00000170473	-1.14810393381847
50_100_SMG_log2fold	Q1	ENSG00000104427	-0.594277266294488
50_100_SMG_log2fold	Q1	ENSG00000170632	-0.6258334262296736
50_100_SMG_log2fold	Q1	ENSG00000169826	0.47504510226428504
50_100_SMG_log2fold	Q1	ENSG00000110717	-1.3548880578310565
50_100_SMG_log2fold	Q1	ENSG00000085415	-0.8116534551688656
50_100_SMG_log2fold	Q1	ENSG00000170634	-0.8116534551688656
50_100_SMG_log2fold	Q1	ENSG00000172239	-1.2190637251469412
50_100_SMG_log2fold	Q1	ENSG00000169062	-0.9340191867658248
50_100_SMG_log2fold	Q1	ENSG00000137691	-0.26600287143726337
50_100_SMG_log2fold	Q1	ENSG00000091129	-0.9900439966770609
50_100_SMG_log2fold	Q1	ENSG00000113273	-0.5335100156057656
50_100_SMG_log2fold	Q1	ENSG00000141452	0.011088608918891924
50_100_SMG_log2fold	Q1	ENSG00000173207	0.18278647981132057
50_100_SMG_log2fold	Q1	ENSG00000172936	-0.2516238003526517
50_100_SMG_log2fold	Q1	ENSG00000010278	-1.3140045739302968
50_100_SMG_log2fold	Q1	ENSG00000084733	-1.2027914054393811
50_100_SMG_log2fold	Q1	ENSG00000143889	-0.6643841985324432
50_100_SMG_log2fold	Q1	ENSG00000083635	-0.6323883044808847
50_100_SMG_log2fold	Q1	ENSG00000183798	-1.322228921283657
50_100_SMG_log2fold	Q1	ENSG00000075785	-0.2739458120775351
50_100_SMG_log2fold	Q1	ENSG00000205581	0.0818638811189069
50_100_SMG_log2fold	Q1	ENSG00000137055	0.48556639081797953
50_100_SMG_log2fold	Q1	ENSG00000166902	-1.6689151097900947
50_100_SMG_log2fold	Q1	ENSG00000175895	0.23218434483080203
50_100_SMG_log2fold	Q1	ENSG00000156172	-0.3726310882699599
50_100_SMG_log2fold	Q1	ENSG00000166562	-0.869821813054938
50_100_SMG_log2fold	Q1	ENSG00000066557	-0.6879304321431278
50_100_SMG_log2fold	Q1	ENSG00000139737	-0.16995505245529305
50_100_SMG_log2fold	Q1	ENSG00000171928	0.14186114885138798
50_100_SMG_log2fold	Q1	ENSG00000125870	-0.4205559696555435
50_100_SMG_log2fold	Q1	ENSG00000160588	0.1399056317507604
50_100_SMG_log2fold	Q1	ENSG00000154822	-1.1105247434073051
