baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_gene_id
166.0083548449879	0.4439479829847418	0.18086241018636817	2.454617200596184	0.0141034682444842	0.030343825616920547	ENSG00000188976
68.49035650626926	0.244136732304841	0.27625343497525184	0.8837418884102274	0.3768355625545373	0.49668379050533235	ENSG00000187961
5.31904753483892	6.490778597922598	1.7001209524113774	3.817833424566859	1.346287718801384e-4	4.227605579290354e-4	ENSG00000187583
71.28792023334044	0.46598216830540684	0.27339661318727093	1.7044182181811405	0.08830298274799804	0.15202872841881193	ENSG00000188290
15.583479115787206	1.2729957488632495	0.6178534740662849	2.0603521745783357	0.039364885438814626	0.07555086564413097	ENSG00000187608
460.89092720957575	2.728774874310275	0.13068504492757102	20.880544333306318	8.046992505718152e-97	8.570047018589832e-95	ENSG00000188157
2.229884336968029	2.503628416390264	1.7146113707095396	1.4601725260659002	0.14424266403344302	0.23064524564780994	ENSG00000237330
0.8861252435556887	2.4062680508006777	4.895515284564686	0.4915249796865143	0.6230551889750633	NA	ENSG00000162571
0.9307885725596826	2.5608488686811373	2.6133295302383033	0.9799180849755368	0.32712655508928506	NA	ENSG00000186891
158.13678545976327	-1.4319332084045029	0.20808803105808263	-6.881381889786896	5.9274709347956325e-12	4.097686428836981e-11	ENSG00000176022
8.667114562592074	0.8770465344199235	0.8156504872228871	1.0752724949703354	0.2822527467771877	0.39804512909027756	ENSG00000184163
213.87748065376732	0.3099438950599469	0.16466293502025892	1.8822930310443797	0.0597962402041615	0.10900044496444036	ENSG00000160087
4.371650158689462	2.425151506873133	1.2968669151788548	1.8700080004266846	0.061482706875005615	0.11158814757426662	ENSG00000162572
235.2655381874181	0.49508712303883384	0.14873545654833079	3.3286422385637278	8.727042917691708e-4	0.0024037768813330016	ENSG00000131584
59.80558921079591	-0.21008033092344555	0.2959777666789826	-0.7097841614275663	0.4778379923735878	0.5962543490555359	ENSG00000169972
218.958090994038	0.05641562704268912	0.16238863255140332	0.3474111836296856	0.7282824326462024	0.8129063829741587	ENSG00000127054
42.76523679141121	-0.24536995018076474	0.36485969601361	-0.6725049460426342	0.501262292440044	0.6190515282086924	ENSG00000224051
14.65114960703061	2.2839896735202845	0.7256530688975353	3.14749536853787	0.0016467571474915962	0.00432866933090876	ENSG00000169962
146.62280138677747	-0.5344549263304966	0.19377848209749818	-2.758071590537022	0.005814346263389552	0.013668920234778144	ENSG00000107404
466.7049360182454	0.5767988850436164	0.10801078100941917	5.340197336350306	9.284546210738626e-8	4.3079836487064676e-7	ENSG00000221978
178.31455811934168	-1.3462018455667035	0.18525408505670876	-7.2667862905944185	3.6814051987291705e-13	2.81758530769177e-12	ENSG00000242485
117.33755368750865	-1.657048047294249	0.21750325081919733	-7.618497843380252	2.5664477565610388e-14	2.1509004249307772e-13	ENSG00000179403
108.66479604682928	1.1642149088518456	0.25154041601567206	4.628341350836082	3.686060849853008e-6	1.4265320854984781e-5	ENSG00000160072
79.58067141476546	0.2836284627479671	0.2801029114782054	1.0125866284329432	0.3112576494311618	0.42898533597257615	ENSG00000197785
7.833592355659962	0.4436915603387689	0.8467485725514936	0.5239944591837933	0.6002823936795783	0.710185280051222	ENSG00000205090
317.8333875103933	-0.7867416563464685	0.12944601059170005	-6.077759003543317	1.2187373273633564e-9	6.81442579920997e-9	ENSG00000160075
10.029601059560497	-1.782410250783046	0.7381055036964744	-2.414844818060066	0.015741914878750943	0.03346083168258697	ENSG00000228594
87.41932068041484	0.6336618000808328	0.2513566121112845	2.520967301231321	0.01170327269194211	0.02552516333449275	ENSG00000189339
4.610530909666258	0.8969620410265479	1.0991529551279917	0.8160484278751727	0.4144724383703976	0.532610057685079	ENSG00000008128
118.08521819786192	0.685919345755628	0.2144455685464564	3.1985708560213677	0.0013811058899182943	0.0036763273735646368	ENSG00000008130
1181.342917775425	-0.3171075841192731	0.06756822519882882	-4.693146566838781	2.69034595311384e-6	1.0578653941031745e-5	ENSG00000078369
2.383153128449665	-0.8558966499808429	1.4419367556631368	-0.5935743343938978	0.5527968514467327	0.6675784826681821	ENSG00000178821
4.010392729752759	2.0268901941386233	1.8744862721482756	1.0813043681646617	0.2795617450017589	0.39464455912527896	ENSG00000067606
328.9844139324005	0.8210372065407614	0.1286347668457648	6.382700623426313	1.7399185266789217e-10	1.0611529037103373e-9	ENSG00000157933
8.477030394622938	-0.7832533350633164	0.7780351514838508	-1.0067068738083538	0.3140756579170376	0.4320339024011565	ENSG00000116151
190.1309725451216	-0.6288800672477919	0.1731870935993125	-3.6312178591250888	2.8208693073100206e-4	8.455866598572178e-4	ENSG00000157916
57.62201077255895	-1.2846438532686275	0.30957000210677676	-4.1497685322414695	3.328116473484959e-5	1.1447625493349087e-4	ENSG00000157911
14.746600020601933	-0.5687304360948411	0.6191557608898042	-0.9185579332694965	0.3583268436436204	0.47820684926029444	ENSG00000149527
85.9424896667543	-0.18235683483032714	0.24661703083758577	-0.7394332589723766	0.4596439527410977	0.5780361916829263	ENSG00000157881
1.476330238394188	3.0023757741865436	2.2413937986460866	1.3395128406262782	0.18040377706655075	0.2774026581629519	ENSG00000197921
46.59249412305562	-1.8082076136642191	0.34599495080602427	-5.226109830365581	1.7311355369714127e-7	7.823374330212281e-7	ENSG00000157870
37.17148067080956	0.6052136531536787	0.41540527814673356	1.4569233589273247	0.14513753726757814	0.23168236117275023	ENSG00000142611
45.675772279894915	0.5267405149017221	0.3337522271502052	1.5782382020320198	0.11451089699250423	0.19041294979354548	ENSG00000130762
