baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_gene_id
166.0083548449879	0.2233808048032868	0.19610695691851437	1.1390763913393707	0.2546712934751278	0.3684204357272443	ENSG00000188976
68.49035650626926	-0.09091118425282683	0.3041136686997101	-0.2989381721694165	0.764987220878913	0.8404808502678393	ENSG00000187961
5.31904753483892	4.397350472164259	1.8349201824176158	2.396480519588863	0.016553373370175442	0.03633502468907458	ENSG00000187583
71.28792023334044	-0.3715327210033442	0.3120049815269166	-1.1907909905319642	0.2337356466427185	0.34352840970572185	ENSG00000188290
15.583479115787206	1.3473320208432162	0.6489585648244663	2.076144909509977	0.037880550658761405	0.07503659175061546	ENSG00000187608
460.89092720957575	2.474858168743613	0.13687475423123308	18.081188036784667	4.4831783242325325e-73	2.7210000054979067e-71	ENSG00000188157
2.229884336968029	1.049628589233235	1.9470199971770599	0.5390949198031185	0.5898213607911555	0.6987126508059383	ENSG00000237330
0.8861252435556887	3.68880159217547	4.877446146885998	0.7562977593367346	0.4494706912341884	NA	ENSG00000162571
0.9307885725596826	-0.4625770983829525	2.926415963327116	-0.15806949667436784	0.874402036521945	NA	ENSG00000186891
158.13678545976327	-0.7696016228015339	0.21393638712993918	-3.597338597356506	3.2148986412741047e-4	0.001008138632259538	ENSG00000176022
8.667114562592074	0.7461217165804587	0.8704326309736858	0.8571849101587906	0.39134270063468823	0.5153835449679183	ENSG00000184163
213.87748065376732	0.46011956528754444	0.1736751829562958	2.6493109577050538	0.008065608160258135	0.019181093431884157	ENSG00000160087
4.371650158689462	2.2056724799737704	1.361915849750662	1.6195365377219029	0.1053318716170642	0.1787569901811542	ENSG00000162572
235.2655381874181	0.006426191375722188	0.16507775840710368	0.038928268942653964	0.9689475782889153	0.9833197780747542	ENSG00000131584
59.80558921079591	-0.3233188559466247	0.322787269273534	-1.0016468638130835	0.3165141784659668	0.43724040145647325	ENSG00000169972
218.958090994038	0.03457328408323008	0.17378792965339712	0.19893950144974443	0.8423100693504153	0.8968064107230821	ENSG00000127054
42.76523679141121	0.22705918555111618	0.37874987868290894	0.5994963914990746	0.5488419156842907	0.6636542830077076	ENSG00000224051
14.65114960703061	2.344567554116675	0.7524583391243314	3.115876896048691	0.001833988169133608	0.005038669370004697	ENSG00000169962
146.62280138677747	-0.5165546742467657	0.20955886789691566	-2.4649621341763726	0.013702773166616267	0.03083190728563194	ENSG00000107404
466.7049360182454	0.34343057846045155	0.1169715125555766	2.9360189584389413	0.003324540035632183	0.008602047321167022	ENSG00000221978
178.31455811934168	-1.1464108720427104	0.19930932246546013	-5.751917962800666	8.823661765670707e-9	5.066648915191079e-8	ENSG00000242485
117.33755368750865	-2.3487433081503175	0.2686051279958448	-8.744223632940662	2.2455430232413575e-18	2.7141258232731998e-17	ENSG00000179403
108.66479604682928	0.8134804010243007	0.2684050588005629	3.0307938481470775	0.0024391171934373046	0.00651412207161432	ENSG00000160072
79.58067141476546	0.4403103394913753	0.2942368643892611	1.4964485854120104	0.1345367966301941	0.21887676857735427	ENSG00000197785
7.833592355659962	0.7688290973616656	0.8831070948071885	0.8705955391848895	0.38397503299315106	0.5082063019698357	ENSG00000205090
317.8333875103933	-0.7579662897483331	0.14098297116409783	-5.376296750520987	7.603343951727957e-8	3.9338736901675097e-7	ENSG00000160075
10.029601059560497	-2.3816049790466844	0.9089957143146374	-2.620039832467595	0.00879194969944222	0.020707765524098316	ENSG00000228594
87.41932068041484	0.5303089220216399	0.2693140822933944	1.9691095152013414	0.04894051642157855	0.09376943141262734	ENSG00000189339
4.610530909666258	0.5977369158978385	1.189398862721394	0.5025537980843462	0.615278019466835	0.7188856925855	ENSG00000008128
118.08521819786192	0.5100055353405306	0.23106681169922072	2.20717779238848	0.027301640629010956	0.056386429026876086	ENSG00000008130
1181.342917775425	-0.3716533165171754	0.07330577198177485	-5.069905226693134	3.9801384684568005e-7	1.9014719919766746e-6	ENSG00000078369
2.383153128449665	-1.1713844271623224	1.6437286867710228	-0.7126385495305895	0.47606945090301733	0.5977475287781295	ENSG00000178821
4.010392729752759	4.6873651955918945	1.778371026047357	2.6357633626151262	0.008394825258372587	0.019880256417404686	ENSG00000067606
328.9844139324005	0.5565738242906367	0.1391818850301839	3.998895575885716	6.363874818471881e-5	2.259886216600474e-4	ENSG00000157933
8.477030394622938	-0.9727572253110751	0.8686212187153625	-1.1198865562479852	0.2627621078835264	0.37686716248216606	ENSG00000116151
190.1309725451216	-0.5924648739277742	0.1868866472621345	-3.170183009900969	0.001523429538519462	0.00424537054069272	ENSG00000157916
57.62201077255895	-0.7891374287755278	0.32496645200596647	-2.4283658325476596	0.015167035693463317	0.03370485550069043	ENSG00000157911
14.746600020601933	0.2668370380102207	0.6273105249117771	0.4253667480674707	0.6705693422035346	0.7651932987097646	ENSG00000149527
85.9424896667543	-0.27248229361041637	0.26830385356562364	-1.0155735372014354	0.3098325117226178	0.4300097399602449	ENSG00000157881
1.476330238394188	1.0874082298929069	2.573731355758605	0.42250261569059305	0.6726581918973803	0.7666448921737196	ENSG00000197921
46.59249412305562	-2.824029633970536	0.4565259173453393	-6.185913059201624	6.174403208649279e-10	3.994431966902104e-9	ENSG00000157870
37.17148067080956	0.1316533994037209	0.4519870156902699	0.2912769500749069	0.7708395147073749	0.8449371086058409	ENSG00000142611
45.675772279894915	-0.3919414385907763	0.38540595815654166	-1.016957393356073	0.309173698480621	0.4293593162932378	ENSG00000130762
3.3024591414417905	1.5073503671051989	1.7675621419214442	0.8527849354516159	0.39377857948066425	0.5178062182594314	ENSG00000162591
