baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_transcript_id
124.43450500449846	0.3757002069150508	0.3197773335681966	1.1748806668779352	0.24004246131519844	0.650629562065258	ENST00000641506
604.3368835732323	0.20779406446919987	0.20840678645597588	0.997059971044151	0.31873540127235994	0.7291455852447416	ENST00000419783
328.5110510555847	-0.15994451852908895	0.21749625826503818	-0.7353897478741109	0.46210216379646196	0.8290845497878108	ENST00000361390
392.6611706492172	-0.6419893327312556	0.1635763398060315	-3.92470777554092	8.683508364386086e-5	0.0029078713400883093	ENST00000361453
13787.94174898148	0.30884832043918325	0.08701494150977994	3.549371120412356	3.86152436914759e-4	0.009641354392645919	ENST00000361624
2173.2319351128945	-0.5170308248760016	0.09038455171052406	-5.720345071046033	1.0630792582901779e-8	1.352057141177508e-6	ENST00000361739
64.9806435658701	-0.4549728784943519	0.40576297398766925	-1.1212774640896095	0.2621697751163882	0.6743428795957992	ENST00000361851
655.9730070438427	-0.24337120469327286	0.1404733175551714	-1.7325084146153802	0.0831830801959109	0.3880372424895549	ENST00000361899
4634.408525660503	-0.08943035504034175	0.0977330251802784	-0.9150474455832964	0.36016672290299523	0.762140019015946	ENST00000362079
378.78586020269586	-0.40638965782716135	0.17658260663171194	-2.301413857111899	0.021368249400070784	0.17292009430589822	ENST00000361227
187.21526230659958	-0.36262961408810507	0.22825245196753466	-1.5887216586820432	0.11212324688713234	0.45361689936864025	ENST00000361335
1218.9563703514193	-0.5555643878273336	0.11075807194216018	-5.016017145165358	5.275362317763558e-7	3.980767832540802e-5	ENST00000361381
1407.2618742044551	0.3860395857708843	0.12614964368546758	3.060171828415208	0.0022121003906632212	0.03674175326981401	ENST00000361567
220.33603919397765	0.625500959937652	0.3043372228215535	2.055289044628008	0.03985109484597176	0.25362822365460047	ENST00000361681
996.6711611478539	-0.5673986174206369	0.11110587765090066	-5.106828094220426	3.2761153617091946e-7	2.6335301231068868e-5	ENST00000361789
925.8321698475194	-0.5270785194731071	0.13106336904937718	-4.021554789077138	5.781525622611465e-5	0.00208273309995405	ENST00000631021
345.60916656954447	-0.6803228358704305	0.18042626891432292	-3.7706418248525	1.628282335436305e-4	0.004814409141949554	ENST00000612465
99.53983074674376	0.2955788126311335	0.3101818917047562	0.9529209168421653	0.3406301412569622	0.7460320581009869	ENST00000629832
48.10763174270219	-0.2708239689743649	0.5075688104221244	-0.5335709433153144	0.5936384159102638	0.893653780879294	ENST00000605259
48.96632371688879	-0.5113319487870818	0.74411677705781	-0.687166268188248	0.49197795825376633	0.8468835445435822	ENST00000620720
1289.7502139448898	0.3435668203202859	0.12457267045797735	2.757963035208295	0.00581627745820501	0.07270801893128444	ENST00000618686
192.55604875235244	1.430720313001617	4.057072865054851	0.3526484144085675	0.7243520369937105	0.9377184689935781	ENST00000613680
555.9990375542549	-0.7328400836203199	0.5753278961124654	-1.2737781160485637	0.20274206293580957	0.6039457317936091	ENST00000612628
48.257704518892524	-0.4736492188708163	1.1282374136788804	-0.41981343033677004	0.6746217529034342	0.9226336097700825	ENST00000631203
113.83525492462456	-0.28312228047040944	0.6407750054450605	-0.44184351459489646	0.6586024475706449	0.917019958094612	ENST00000628110
84.9907326590405	-0.17122236545830768	0.4827067028028622	-0.35471304720671143	0.7228045754863814	0.9372284825459039	ENST00000612848
48.96632371688879	-0.5113319487870818	0.74411677705781	-0.687166268188248	0.49197795825376633	0.8468835445435822	ENST00000610953
134.1439372474571	-0.8725411397490657	0.5270929908464557	-1.6553836892193476	0.0978466924533181	0.423564541156981	ENST00000621063
148.5597503820493	0.06904121707062431	2.6518962144497036	0.026034660291164937	0.9792296928990347	0.9967402253285182	ENST00000611547
543.8888961491037	-0.34871930845653115	0.23053711678390926	-1.5126384563202389	0.13037152021822945	0.4908142000371264	ENST00000614336
193.15631440801417	-0.5873777268441996	0.38298384750964737	-1.5336879888371888	0.12510643007382552	0.4812483557713368	ENST00000612640
82.84753947842285	-1.567299880071018	0.5438089118258455	-2.8820783293322436	0.003950615119184439	0.05579883398264154	ENST00000616361
48.96632371688879	-0.5113319487870818	0.74411677705781	-0.687166268188248	0.49197795825376633	0.8468835445435822	ENST00000617291
384.8853118320533	-0.196942614103931	0.1814095063895505	-1.0856245520068029	0.27764513285253295	0.6896631830295059	ENST00000634579
395.74235888974255	0.07630803350202965	0.18115091752910212	0.42124011593687166	0.6735797536925543	0.9223175600561843	ENST00000635479
48.96632371688879	-0.5113319487870818	0.74411677705781	-0.687166268188248	0.49197795825376633	0.8468835445435822	ENST00000616928
48.96632371688879	-0.5113319487870818	0.74411677705781	-0.687166268188248	0.49197795825376633	0.8468835445435822	ENST00000618751
48.96632371688879	-0.5113319487870818	0.74411677705781	-0.687166268188248	0.49197795825376633	0.8468835445435822	ENST00000616839
1181.9039563011934	-0.43152760345090546	0.12774534359844522	-3.3780300032490387	7.300711458905477e-4	0.01571666936689082	ENST00000293328
43.618280872961456	0.5627532912595726	0.6122419191317794	0.9191681811948018	0.35800761126555025	0.7603030878946188	ENST00000481517
54.630660846897946	0.89742551570316	0.7029457472176112	1.276663980478345	0.20172090318927371	0.6025602897119224	ENST00000468312
198.7855773749512	-0.273586193143623	0.33189233454952005	-0.8243221209521563	0.40975655267806516	0.7995033860594054	ENST00000394412
346.4995260671535	0.4519136223058387	0.17045640548181828	2.651197653901261	0.008020688833948873	0.09072253048504174	ENST00000367311
69.98436248188388	0.597306170562531	0.6506954400445456	0.9179504477880471	0.3586448087161109	0.7608663678402314	ENST00000485436
