baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_transcript_id
50.15440728158555	1.0154260769364498	0.5365528993353885	1.8924994687275507	0.05842446436520241	0.2245937675741529	ENST00000641506
25.20542805080342	1.416410423113691	0.7539316243269218	1.8786987803810484	0.0602856344516469	0.2291490529081388	ENST00000534447
37.83797552498475	-3.2563980891934374	2.212039627004996	-1.4721246624331306	0.14098721675939707	0.38005735710397254	ENST00000508166
6.493013647841596	0.5920697323538368	0.9509984715734878	0.622576954697119	0.5335625591105772	0.7637296901664076	ENST00000652053
632.6466401150346	-1.4208232600642317	0.3252018692933989	-4.369050101561246	1.2478813787337667e-5	4.3481765322353423e-4	ENST00000419783
6.929801015537822	-0.03809173384979888	0.9661160672023816	-0.03942769936546293	0.9685493961745277	0.9889096455361793	ENST00000390289
6660.84091985325	-1.0480349673427747	0.28871100506143965	-3.630048557102095	2.833679074947948e-4	0.005062293184985273	ENST00000361390
7191.391222888393	-1.110222115368425	0.2980050379066145	-3.7255145858182916	1.9491718080673668e-4	0.0038280974892855525	ENST00000361453
34161.10217580976	-0.6770967111674194	0.2903619468558015	-2.331905811003798	0.01970564671756828	0.11138054288410626	ENST00000361624
11514.101982724678	-0.5168678077476483	0.2892871667610642	-1.7866945621357397	0.07398686846814663	0.25929696834520216	ENST00000361739
3744.3769268737874	-0.8059657511961732	0.2976900503748848	-2.7073990218390254	0.0067812696860648095	0.05306584777620444	ENST00000361851
8055.613864564282	-0.6567015391216058	0.2952260612369337	-2.2244023321320876	0.026121387096023106	0.1341507371259432	ENST00000361899
12664.553430653503	-1.1198738720145882	0.2951585225296615	-3.7941437787961827	1.4815381051508958e-4	0.0030924168385292506	ENST00000362079
2371.1952430994493	-0.8083790045212876	0.2959000993280661	-2.7319321837233765	0.0062964099797913	0.05049984615189283	ENST00000361227
5054.474686706623	-0.28260325497715894	0.29158720768759566	-0.9691894826879303	0.33245065759377285	0.6058360845253686	ENST00000361335
20591.504005210194	-0.4153968563661213	0.2882481743965483	-1.4411083686332464	0.1495540696675419	0.3922184186802043	ENST00000361381
9940.47618810251	-0.4328840723789358	0.28890238135484986	-1.4983748847927898	0.1340358778817298	0.37005158617370315	ENST00000361567
2628.0064014240256	-0.8315970929038777	0.2979492721440004	-2.7910693888252314	0.00525342086227549	0.04434827542985417	ENST00000361681
5963.507251166418	-1.133829979373173	0.2892726850943778	-3.919588809442035	8.870017213623765e-5	0.0020604736607223563	ENST00000361789
103.13622226191671	-0.2894628441901101	0.40858396381946543	-0.7084537569321014	0.4786635194546438	0.7263284239366697	ENST00000631021
159.27767998206141	-0.6332839095690724	0.4019429738322307	-1.575556610757929	0.11512802226239596	0.338885356041476	ENST00000612465
30.663316709917513	0.18028978157151404	0.5052001166720316	0.35686805212785705	0.7211905876590727	0.8751919641996811	ENST00000618686
6.121547616820709	0.3740872073508846	1.6434425968048048	0.22762413976502016	0.8199384517226613	0.924923111754136	ENST00000629459
61.87745440704822	-1.1652480439345236	1.8581294953379421	-0.6271080927664826	0.5305883826713091	0.762238229469549	ENST00000613680
11.079132455037167	-2.1043277825998734	0.8754107438386494	-2.403817633505913	0.01622486498081724	0.09774880622595072	ENST00000650002
25.89482613557694	-1.4229974315009046	0.5921487231037588	-2.4031081651957917	0.01625637821605211	0.09782613592210426	ENST00000625909
42.50507695703101	-0.9168771733869329	0.49770670327776195	-1.8422037865848047	0.06544534678007739	0.2405388884874761	ENST00000628759
62.25716324335924	-1.9594088340427918	1.6190899672104035	-1.2101914493477701	0.22620543839376886	0.4942269366625399	ENST00000630362
12.078911456524787	-1.516390597977632	0.9057001255147731	-1.6742744703891486	0.09407666949352418	0.30098319337248647	ENST00000628110
19.482567862695777	-0.8326751559755313	0.5982449577516925	-1.3918632245641782	0.16396381996043596	0.4136708153739894	ENST00000612565
124.4305295060173	-1.2477879213656904	0.38591261948770006	-3.2333431413104137	0.0012235050543756495	0.01532294425241885	ENST00000621843
32.14083053784066	1.2640299714162924	0.5156227841238215	2.451462600831752	0.014227697073461092	0.08925293694932569	ENST00000617253
21.289409478773056	-2.264054942824085	1.0449604337984633	-2.1666417881432847	0.030262178433508476	0.14767337636680605	ENST00000621063
44.59125646629133	-0.18394671968359705	0.5423518859289103	-0.33916489359771157	0.7344855143357047	0.8819933508595392	ENST00000611547
201.09766177836278	-0.8642837436907757	0.3694696940259432	-2.339254768836569	0.019322252090117547	0.10984808685097576	ENST00000614336
25.981591989174674	0.3143701032179297	1.2118999366956753	0.2594026896932435	0.7953245546510856	0.9140324184147921	ENST00000612640
48.901023010333574	-0.1302850720821136	1.5615674236847572	-0.08343224256989559	0.9335078520124029	0.9763401617269744	ENST00000622253
92.95527789014015	0.07124034605257244	0.46872206389079196	0.15198846297359453	0.8791960351479546	0.9531481049171961	ENST00000634579
189.46797945427167	0.4787327372572774	0.3760049116512248	1.273208733244796	0.20294398239039646	0.4644049895889794	ENST00000635479
21.619923058260195	-1.0722105434717735	0.5455284714583976	-1.9654529498806208	0.04936183618195353	0.2019135427810636	ENST00000330271
65.16895076408602	-0.6556861024119333	0.5032172634638026	-1.3029880928540483	0.19257882671522253	0.45140524751784894	ENST00000293328
14.216469886190863	0.774863897243339	1.2880502563282892	0.6015789317508177	0.5474544564108335	0.7733295985309261	ENST00000468312
33.84544094782585	0.8941310644632867	0.5213452940606282	1.7150458144526888	0.08633682756093987	0.2851028878240666	ENST00000394412
37.54393994945297	-0.246254072618829	0.5206286026361119	-0.47299374519948495	0.636217641614883	0.8273811141007927	ENST00000370474
