baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_transcript_id
50.15440728158555	1.2744025095178242	0.5453402169843762	2.336894418983105	0.019444674618786188	0.10386699971884024	ENST00000641506
25.20542805080342	1.8022868634685467	0.7639099261108655	2.3592923744873326	0.01830982361114084	0.09973604052004931	ENST00000534447
37.83797552498475	-8.588652428622686	2.6277278838751914	-3.2684710168530597	0.0010813025142789622	0.013331867825900857	ENST00000508166
632.6466401150346	-1.7403677434450515	0.3294232965762555	-5.283074274141956	1.270338574706232e-7	1.0202674305618141e-5	ENST00000419783
6660.84091985325	-0.6698484443991609	0.2888770995737718	-2.3188007820194096	0.020405840784797295	0.10746800510571454	ENST00000361390
7191.391222888393	-0.5626285391311331	0.2981155310377475	-1.8872835547098443	0.05912219716324882	0.2164987014973886	ENST00000361453
34161.10217580976	-0.6748625183315238	0.29040987991348055	-2.323827682903144	0.020134731411266666	0.10643531209543042	ENST00000361624
11514.101982724678	-0.3229195971513041	0.2893945894799977	-1.1158453160148787	0.2644883525306956	0.527574366928816	ENST00000361739
3744.3769268737874	-0.41434912305326843	0.2979496329114129	-1.3906683455336348	0.16432602073728766	0.40381689599660753	ENST00000361851
8055.613864564282	-0.3926635416599842	0.29536809540087394	-1.3294040479458715	0.1837147030697032	0.43067014994354197	ENST00000361899
12664.553430653503	-0.7803152998931415	0.2952517745186156	-2.6428809823933594	0.008220392535807431	0.05738219320893703	ENST00000362079
2371.1952430994493	-0.44586494262001364	0.29633267704429855	-1.504609437835847	0.13242451840975794	0.35649419501451457	ENST00000361227
5054.474686706623	-0.07873290265081806	0.29181231692865134	-0.2698066465442184	0.7873090091956298	0.906660923372299	ENST00000361335
20591.504005210194	-0.18396994587062415	0.28830393578599206	-0.6381111148173328	0.5234013518048881	0.7520524373488798	ENST00000361381
9940.47618810251	-0.021322701482435202	0.28899034627114095	-0.07378343864272023	0.9411827051504708	0.9792327755781179	ENST00000361567
2628.0064014240256	-0.4146057409383307	0.29830561949759354	-1.3898690263918254	0.164568652631254	0.4039964725708607	ENST00000361681
5963.507251166418	-0.720856679546562	0.28945218506640435	-2.4904171284151384	0.01275932477321033	0.07821925684297379	ENST00000361789
103.13622226191671	-0.3484109569643617	0.41910830378122177	-0.831314850650717	0.40579578732227944	0.6626221102866141	ENST00000631021
159.27767998206141	-0.7841133356455066	0.41044441308693796	-1.910400801288091	0.05608162776702605	0.20940383714004202	ENST00000612465
30.663316709917513	0.8825908733701643	0.5123180610261152	1.7227401110990201	0.08493553324735484	0.27088419036345446	ENST00000618686
61.87745440704822	-0.8704800362428853	1.8614206500102122	-0.4676428384084541	0.6400400248462182	0.8303849891280094	ENST00000613680
11.079132455037167	-0.8147883963220954	0.8584600774892618	-0.9491278833898801	0.34255557443006546	0.6059359678362058	ENST00000650002
25.89482613557694	-1.2943001670910812	0.6247255817855366	-2.0717899263734716	0.038285036546586236	0.16340435362591338	ENST00000625909
42.50507695703101	-0.739632690197708	0.5164236200872788	-1.4322208772571354	0.1520806187042445	0.38598287759321986	ENST00000628759
62.25716324335924	-3.1900163308819365	1.6440055872562904	-1.9403926334616723	0.052331991173431305	0.20057322944111902	ENST00000630362
12.078911456524787	-1.0637258600092507	0.9346190022800153	-1.138138490030994	0.2550626582036656	0.5182087346947493	ENST00000628110
19.482567862695777	-0.5543885306481918	0.6263457017696834	-0.8851158858148415	0.37609413238251616	0.6356541636390386	ENST00000612565
124.4305295060173	-1.403404953998476	0.3998101015730723	-3.510178828590651	4.478054176634236e-4	0.006839557960380667	ENST00000621843
32.14083053784066	1.0137760751450544	0.53921099136369	1.8801101820665171	0.060093063079722335	0.21876506997395226	ENST00000617253
21.289409478773056	-0.7774407277767352	1.0320018429298923	-0.7533326932532907	0.4512500175116764	0.6978357702072213	ENST00000621063
44.59125646629133	0.0962097540794484	0.5540387016607339	0.173651684965435	0.8621392103120307	0.9421450963630019	ENST00000611547
201.09766177836278	-1.5249176144377081	0.38220432554510414	-3.9897968508411132	6.612990945169072e-5	0.0015472883560087897	ENST00000614336
25.981591989174674	0.2951042978175682	1.2238194999815517	0.2411338418958161	0.8094513844629174	0.9180296829958177	ENST00000612640
48.901023010333574	-0.41057581076453614	1.5687170633429022	-0.2617271274461744	0.7935318246741212	0.9100843624301307	ENST00000622253
92.95527789014015	-0.623511504468998	0.4854307872228073	-1.2844498554287476	0.19898459826738543	0.4520640097656727	ENST00000634579
189.46797945427167	0.5121110512015823	0.3808076854032042	1.3448023000359155	0.17868908731830874	0.42441836738563504	ENST00000635479
21.619923058260195	-0.8213244780636366	0.5766008255346549	-1.4244247349144203	0.1543235582485403	0.3889650191680416	ENST00000330271
65.16895076408602	-0.7528840447177475	0.5188216935842365	-1.4511421824259327	0.14674027261037179	0.3770646063157859	ENST00000293328
14.216469886190863	-1.181751130335352	1.3727276672533133	-0.8608780594478105	0.3893052068566657	0.6475284743714826	ENST00000468312
33.84544094782585	0.9327883965066166	0.5388901686191894	1.7309434293387123	0.08346185469609949	0.26804927379353694	ENST00000394412
37.54393994945297	-0.33933673433991973	0.5434867758395591	-0.6243698088435076	0.5323847478151218	0.7585246289735743	ENST00000370474
11.348557548722757	-0.3589847101335401	2.3223698977491893	-0.15457688737761519	0.8771548921626288	0.9497694719652306	ENST00000262320
20.24650446960352	-0.5803923745829611	1.6966976566260183	-0.34207177237287223	0.7322968798399583	0.8804653997975814	ENST00000354866
11.304337070360333	1.2642265709799012	0.859718788385764	1.470511739488274	0.14142320856776933	0.37018622753831704	ENST00000382349
